"id","listing_url","scrape_id","last_scraped","source","name","picture_url","host_id","host_url","host_name","host_since","host_response_time","host_is_superhost","host_thumbnail_url","host_picture_url","host_listings_count","host_total_listings_count","host_has_profile_pic","host_identity_verified","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bathrooms_text","beds","minimum_nights","maximum_nights","minimum_minimum_nights","maximum_minimum_nights","minimum_maximum_nights","maximum_maximum_nights","minimum_nights_avg_ntm","maximum_nights_avg_ntm","has_availability","availability_30","availability_60","availability_90","availability_365","calendar_last_scraped","number_of_reviews","number_of_reviews_ltm","number_of_reviews_l30d","first_review","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","calculated_host_listings_count","calculated_host_listings_count_entire_homes","calculated_host_listings_count_private_rooms","calculated_host_listings_count_shared_rooms","reviews_per_month","host_response_rate_in_percent","host_acceptance_rate_in_percent","price_in_usd","price_per_person"
43144750,"https://www.airbnb.com/rooms/43144750",20231227173841,2023-12-28,"previous scrape","Hotel in Zürich · ★4.80 · 1 bedroom · 2 beds · 1 private bath","https://a0.muscache.com/pictures/96321cd6-52b7-437c-b63a-343613cc3226.jpg",342929958,"https://www.airbnb.com/users/show/342929958","Katharina",2020-04-01,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/d3a48e22-b9ad-4945-847c-9e60da97fa38.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/d3a48e22-b9ad-4945-847c-9e60da97fa38.jpg?aki_policy=profile_x_medium",6,6,TRUE,TRUE,"Hochschulen",47.37552,8.54582,"Room in hotel","Private room",2,"1 private bath",2,1,1125,1,9,1125,1125,1.4,1125,TRUE,0,0,0,0,2023-12-28,86,38,1,2020-07-23,2023-12-07,4.8,4.81,4.91,4.85,4.85,4.93,4.65,TRUE,6,0,6,0,2.06,100,99,518,518
43146058,"https://www.airbnb.com/rooms/43146058",20231227173841,2023-12-28,"city scrape","Hotel in Zürich · ★4.86 · 1 bedroom · 1 bed · 1 private bath","https://a0.muscache.com/pictures/248798df-b821-4766-9ca5-1462ad579617.jpg",342929958,"https://www.airbnb.com/users/show/342929958","Katharina",2020-04-01,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/d3a48e22-b9ad-4945-847c-9e60da97fa38.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/d3a48e22-b9ad-4945-847c-9e60da97fa38.jpg?aki_policy=profile_x_medium",6,6,TRUE,TRUE,"Rathaus",47.37513,8.54544,"Room in hotel","Private room",1,"1 private bath",1,1,1125,1,9,1125,1125,1.4,1125,TRUE,28,58,88,347,2023-12-28,79,28,0,2021-09-08,2023-11-14,4.86,4.94,4.96,4.85,4.95,4.96,4.81,TRUE,6,0,6,0,2.81,100,99,385,385
43200807,"https://www.airbnb.com/rooms/43200807",20231227173841,2023-12-27,"city scrape","Rental unit in Zürich · ★4.84 · 1 bedroom · 2 beds · 1 private bath","https://a0.muscache.com/pictures/1a925cb7-e806-4bb0-80cc-9928418c5d34.jpg",1122014,"https://www.airbnb.com/users/show/1122014","Michael",2011-09-07,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/bb649b51-8170-4b0d-abfb-a8c4624941ed.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/bb649b51-8170-4b0d-abfb-a8c4624941ed.jpg?aki_policy=profile_x_medium",2,3,TRUE,TRUE,"Seebach",47.4193,8.55648,"Private room in rental unit","Private room",4,"1 private bath",2,1,31,1,1,31,31,1,31,TRUE,6,10,24,25,2023-12-27,86,43,0,2020-06-20,2023-11-20,4.84,4.92,4.92,4.84,4.85,4.81,4.74,FALSE,2,1,1,0,2.01,100,98,110,110
43212796,"https://www.airbnb.com/rooms/43212796",20231227173841,2023-12-28,"city scrape","Rental unit in Zürich · ★5.0 · 2 bedrooms · 2 beds · 1 bath","https://a0.muscache.com/pictures/0f803faa-38e6-4833-8fe5-72b756392946.jpg",161091005,"https://www.airbnb.com/users/show/161091005","Reto",2017-12-03,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/b90d2e3c-951b-4b44-9333-fd95df714f41.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/b90d2e3c-951b-4b44-9333-fd95df714f41.jpg?aki_policy=profile_x_medium",3,6,TRUE,TRUE,"Enge",47.36875,8.53467,"Entire rental unit","Entire home/apt",2,"1 bath",2,10,1125,10,15,120,1125,10,1122.7,TRUE,13,43,73,196,2023-12-28,15,7,0,2020-09-30,2023-10-20,5,4.93,5,5,5,5,5,FALSE,3,1,2,0,0.38,100,83,300,150
43234382,"https://www.airbnb.com/rooms/43234382",20231227173841,2023-12-28,"city scrape","Loft in Zürich · ★4.86 · 3 bedrooms · 5 beds · 1.5 baths","https://a0.muscache.com/pictures/dec70171-c9fb-44f8-8a78-0dca134f8951.jpg",4416988,"https://www.airbnb.com/users/show/4416988","Björn",2012-12-16,"within a few hours",TRUE,"https://a0.muscache.com/im/pictures/user/e7f3005c-b3b8-4380-9794-8dda82641599.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/e7f3005c-b3b8-4380-9794-8dda82641599.jpg?aki_policy=profile_x_medium",1,5,TRUE,TRUE,"Escher Wyss",47.39123,8.51597,"Entire loft","Entire home/apt",6,"1.5 baths",5,2,30,2,2,30,30,2,30,TRUE,5,9,18,82,2023-12-28,176,57,5,2020-05-24,2023-12-17,4.86,4.91,4.86,4.8,4.84,4.81,4.76,FALSE,1,1,0,0,4.02,100,95,433,72.1666666666667
43264425,"https://www.airbnb.com/rooms/43264425",20231227173841,2023-12-28,"city scrape","Rental unit in Zürich · Studio · 1 bed · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-43264425/original/180bc2e1-8970-4e07-b690-31efcbdc2e96.jpeg",344271798,"https://www.airbnb.com/users/show/344271798","Josephine",2020-04-20,"within an hour",FALSE,"https://a0.muscache.com/defaults/user_pic-50x50.png?v=3","https://a0.muscache.com/defaults/user_pic-225x225.png?v=3",2,6,FALSE,TRUE,"Lindenhof",47.37253,8.54052,"Entire rental unit","Entire home/apt",2,"1 bath",1,21,1125,7,21,1125,1125,20.2,1125,TRUE,23,53,83,358,2023-12-28,2,1,0,2020-04-27,2023-11-07,5,4.5,5,5,5,5,4.5,FALSE,2,2,0,0,0.04,100,100,111,55.5
43297164,"https://www.airbnb.com/rooms/43297164",20231227173841,2023-12-28,"city scrape","Rental unit in Zürich · ★5.0 · 2 bedrooms · 2 beds · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-43297164/original/ce30c31b-233f-44c8-8d36-44c5e4e95609.jpeg",205249164,"https://www.airbnb.com/users/show/205249164","Judith",2018-07-26,"within a few hours",TRUE,"https://a0.muscache.com/im/pictures/user/21ff2ae2-fb99-437d-b2be-ceb26cbc7110.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/21ff2ae2-fb99-437d-b2be-ceb26cbc7110.jpg?aki_policy=profile_x_medium",1,2,TRUE,TRUE,"Alt-Wiedikon",47.36529,8.51949,"Entire rental unit","Entire home/apt",4,"1 bath",2,5,130,5,5,130,130,5,130,TRUE,19,40,70,304,2023-12-28,43,19,1,2020-10-24,2023-12-19,5,5,4.98,4.98,5,4.88,4.79,FALSE,1,1,0,0,1.11,100,100,230,57.5
43314656,"https://www.airbnb.com/rooms/43314656",20231227173841,2023-12-27,"city scrape","Rental unit in Zürich · ★4.80 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/26cd1379-483d-4951-9474-9c27a4015070.jpg",19610180,"https://www.airbnb.com/users/show/19610180","Rossana",2014-08-07,"within an hour",TRUE,"https://a0.muscache.com/im/users/19610180/profile_pic/1407411304/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/19610180/profile_pic/1407411304/original.jpg?aki_policy=profile_x_medium",17,19,TRUE,TRUE,"Sihlfeld",47.3790190489394,8.5074110120138,"Entire rental unit","Entire home/apt",2,"1 bath",1,1,30,1,1,1125,1125,1,1125,TRUE,28,58,88,356,2023-12-27,49,28,0,2020-07-06,2023-10-30,4.8,4.92,5,4.88,4.88,4.73,4.63,TRUE,17,13,4,0,1.16,100,100,89,44.5
43322730,"https://www.airbnb.com/rooms/43322730",20231227173841,2023-12-28,"city scrape","Condo in Zürich · ★4.39 · 3 bedrooms · 3 beds · 2.5 baths","https://a0.muscache.com/pictures/miso/Hosting-43322730/original/7fa3623a-4fb8-4a51-9497-392f6afb1649.jpeg",113193480,"https://www.airbnb.com/users/show/113193480","Silverus",2017-01-25,"within a day",FALSE,"https://a0.muscache.com/im/pictures/user/User-113193480/original/0037a28f-92d2-40fe-b657-48fb233c6a8d.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-113193480/original/0037a28f-92d2-40fe-b657-48fb233c6a8d.jpeg?aki_policy=profile_x_medium",4,5,TRUE,TRUE,"Sihlfeld",47.37048,8.51935,"Entire condo","Entire home/apt",6,"2.5 baths",3,2,1125,2,3,1125,1125,2.8,1125,TRUE,10,27,41,204,2023-12-28,28,11,0,2020-07-22,2023-10-01,4.39,4.39,4.43,4.82,4.86,4.82,4.29,TRUE,2,2,0,0,0.67,92,100,428,71.3333333333333
43450418,"https://www.airbnb.com/rooms/43450418",20231227173841,2023-12-28,"city scrape","Rental unit in Zürich · ★4.94 · 1 bedroom · 1 bed · 1 shared bath","https://a0.muscache.com/pictures/miso/Hosting-43450418/original/f7e2496f-a9e3-46a0-bfa8-5a8fd7896ce7.jpeg",1522246,"https://www.airbnb.com/users/show/1522246","Lukas",2011-12-20,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/4b0fddf1-2bf2-4b9f-9b9a-dd69e253e28c.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/4b0fddf1-2bf2-4b9f-9b9a-dd69e253e28c.jpg?aki_policy=profile_x_medium",8,18,TRUE,TRUE,"Sihlfeld",47.37902,8.50644,"Private room in rental unit","Private room",2,"1 shared bath",1,3,5,2,3,5,5,3,5,TRUE,0,0,0,0,2023-12-28,48,28,2,2020-05-23,2023-12-10,4.94,4.96,4.92,5,5,4.96,4.92,FALSE,1,0,1,0,1.1,98,99,75,75
43480808,"https://www.airbnb.com/rooms/43480808",20231227173841,2023-12-27,"city scrape","Rental unit in Zürich · ★4.89 · 1 bedroom · 2 beds · 1 bath","https://a0.muscache.com/pictures/fea63df7-74ce-4e71-b233-3a8aa95a3e3a.jpg",1122014,"https://www.airbnb.com/users/show/1122014","Michael",2011-09-07,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/bb649b51-8170-4b0d-abfb-a8c4624941ed.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/bb649b51-8170-4b0d-abfb-a8c4624941ed.jpg?aki_policy=profile_x_medium",2,3,TRUE,TRUE,"Seebach",47.41863,8.55671,"Entire rental unit","Entire home/apt",4,"1 bath",2,1,20,1,2,20,20,1.3,20,TRUE,12,35,45,63,2023-12-27,179,37,4,2020-06-11,2023-12-24,4.89,4.92,4.89,4.9,4.92,4.82,4.74,FALSE,2,1,1,0,4.15,100,98,116,29
43491375,"https://www.airbnb.com/rooms/43491375",20231227173841,2023-12-28,"city scrape","Rental unit in Zürich · ★4.83 · 1 bedroom · 1 bed · 1.5 baths","https://a0.muscache.com/pictures/f64e367b-e5fb-403b-875f-22f586bf13af.jpg",280032737,"https://www.airbnb.com/users/show/280032737","Dino",2019-07-28,"a few days or more",FALSE,"https://a0.muscache.com/im/pictures/user/493b8564-7b22-49bf-aac8-68d9782bd631.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/493b8564-7b22-49bf-aac8-68d9782bd631.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Langstrasse",47.37562,8.52829,"Entire rental unit","Entire home/apt",2,"1.5 baths",1,10,1125,10,10,1125,1125,10,1125,TRUE,28,58,88,363,2023-12-28,6,1,0,2020-05-28,2023-01-08,4.83,5,4.83,5,4.67,5,4.83,TRUE,1,1,0,0,0.14,0,17,150,75
43531619,"https://www.airbnb.com/rooms/43531619",20231227173841,2023-12-28,"city scrape","Rental unit in Zürich · ★4.89 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/a109e4e2-4a04-40c5-859c-c9a0afa661e5.jpg",213296181,"https://www.airbnb.com/users/show/213296181","Edgar Patrik",2018-09-03,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/8a90e75b-f95e-41a1-a1f3-6c501513f498.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/8a90e75b-f95e-41a1-a1f3-6c501513f498.jpg?aki_policy=profile_x_medium",2,2,TRUE,TRUE,"Wipkingen",47.397,8.51883,"Entire rental unit","Entire home/apt",2,"1 bath",1,3,31,3,3,1125,1125,3,1125,TRUE,26,56,79,324,2023-12-28,35,7,0,2020-07-27,2023-10-27,4.89,5,4.94,5,4.91,4.86,4.77,FALSE,2,2,0,0,0.84,100,100,120,60
43545390,"https://www.airbnb.com/rooms/43545390",20231227173841,2023-12-27,"city scrape","Rental unit in Zurich · ★4.89 · 1 bedroom · 1 bed · 1 shared bath","https://a0.muscache.com/pictures/airflow/Hosting-43545390/original/cd0f7d38-b25c-4638-9b61-b2c67abdfc62.jpg",37421240,"https://www.airbnb.com/users/show/37421240","Irina",2015-07-03,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/User-37421240/original/7518c5bd-ecad-4e8e-985b-9b56cb4f92f8.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-37421240/original/7518c5bd-ecad-4e8e-985b-9b56cb4f92f8.jpeg?aki_policy=profile_x_medium",2,2,TRUE,TRUE,"Unterstrass",47.38889,8.53934,"Private room in rental unit","Private room",2,"1 shared bath",1,1,1125,1,2,1125,1125,1,1125,TRUE,12,12,12,102,2023-12-27,175,64,3,2020-06-12,2023-12-09,4.89,4.9,4.91,4.95,4.96,4.93,4.73,FALSE,2,1,1,0,4.06,100,100,94,94
43662134,"https://www.airbnb.com/rooms/43662134",20231227173841,2023-12-27,"city scrape","Rental unit in Zürich · ★4.66 · 1 bedroom · 1 bed · 1 shared bath","https://a0.muscache.com/pictures/f0b52de3-d780-4937-bdb8-2d4bd0bcb665.jpg",10149656,"https://www.airbnb.com/users/show/10149656","Mohamed",2013-11-20,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/fec7001e-adc7-4562-a70a-d94e5bcdf25d.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/fec7001e-adc7-4562-a70a-d94e5bcdf25d.jpg?aki_policy=profile_x_medium",3,3,TRUE,TRUE,"Sihlfeld",47.37544,8.50175,"Private room in rental unit","Private room",1,"1 shared bath",1,5,720,5,5,1125,1125,5,1125,TRUE,27,51,81,171,2023-12-27,74,22,0,2021-05-16,2023-11-01,4.66,4.76,4.55,4.84,4.86,4.76,4.62,FALSE,1,0,1,0,2.32,100,100,60,60
43665293,"https://www.airbnb.com/rooms/43665293",20231227173841,2023-12-28,"city scrape","Rental unit in Zürich · ★4.97 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/0e6cbbf4-7931-47a5-9a1a-ec44d7f6d328.jpg",8254571,"https://www.airbnb.com/users/show/8254571","Aleksandra",2013-08-19,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/c9918618-2c52-41a2-8828-0e8d8b486e4d.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/c9918618-2c52-41a2-8828-0e8d8b486e4d.jpg?aki_policy=profile_x_medium",3,4,TRUE,TRUE,"Wipkingen",47.39409,8.52114,"Entire rental unit","Entire home/apt",2,"1 bath",1,4,70,3,4,70,70,4,70,TRUE,30,60,90,125,2023-12-28,31,10,0,2020-07-11,2023-10-14,4.97,4.97,4.84,4.87,5,4.9,4.71,FALSE,1,1,0,0,0.73,100,96,220,110
43676444,"https://www.airbnb.com/rooms/43676444",20231227173841,2023-12-27,"city scrape","Rental unit in Zürich · ★4.86 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/c7d63869-31f2-4f93-b580-595d3fed7241.jpg",1496480,"https://www.airbnb.com/users/show/1496480","Rene",2011-12-12,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/368f9897-3939-40d0-9db4-85497ac73520.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/368f9897-3939-40d0-9db4-85497ac73520.jpg?aki_policy=profile_x_medium",2,3,TRUE,TRUE,"Wipkingen",47.39445,8.52786,"Entire rental unit","Entire home/apt",2,"1 bath",1,5,365,5,5,365,365,5,365,TRUE,8,33,56,79,2023-12-27,64,15,1,2020-08-14,2023-12-02,4.86,4.92,4.89,4.98,4.94,4.78,4.75,FALSE,2,1,1,0,1.56,100,97,98,49
43683848,"https://www.airbnb.com/rooms/43683848",20231227173841,2023-12-27,"city scrape","Rental unit in Zürich · ★4.49 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-43683848/original/287f272f-23ea-478b-afac-2d8cec03bec7.jpeg",76447870,"https://www.airbnb.com/users/show/76447870","Daniel",2016-06-07,"within a few hours",FALSE,"https://a0.muscache.com/im/pictures/user/2626c5af-ba9a-475c-afb4-d28d26b5e92b.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/2626c5af-ba9a-475c-afb4-d28d26b5e92b.jpg?aki_policy=profile_x_medium",1,2,TRUE,TRUE,"Wollishofen",47.3449,8.53237,"Entire rental unit","Entire home/apt",2,"1 bath",1,2,20,1,3,1125,1125,2,1125,TRUE,20,48,78,79,2023-12-27,45,17,1,2020-10-03,2023-11-27,4.49,4.58,4.53,4.58,4.47,4.84,4.33,FALSE,1,1,0,0,1.14,100,93,109,54.5
43795464,"https://www.airbnb.com/rooms/43795464",20231227173841,2023-12-28,"city scrape","Rental unit in Zürich · ★4.78 · Studio · 1 bed · 1 bath","https://a0.muscache.com/pictures/f1edd843-47ab-4695-a780-d390d019e393.jpg",198265997,"https://www.airbnb.com/users/show/198265997","Mia",2018-06-26,"within a few hours",TRUE,"https://a0.muscache.com/im/pictures/user/ee075151-1896-4692-98d7-111588818512.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/ee075151-1896-4692-98d7-111588818512.jpg?aki_policy=profile_x_medium",12,15,TRUE,TRUE,"Hottingen",47.36658,8.55166,"Entire rental unit","Entire home/apt",2,"1 bath",1,8,1125,8,8,1125,1125,8,1125,TRUE,30,60,90,345,2023-12-28,18,3,0,2020-07-31,2023-08-27,4.78,4.78,4.5,4.83,4.78,4.89,4.44,FALSE,10,10,0,0,0.43,90,77,159,79.5
43863916,"https://www.airbnb.com/rooms/43863916",20231227173841,2023-12-28,"previous scrape","Rental unit in Zürich · ★4.95 · 1 bedroom · 1 bed · 1 shared bath","https://a0.muscache.com/pictures/d93b7a93-88c5-49d8-bbd7-22cd16b2ae73.jpg",3737620,"https://www.airbnb.com/users/show/3737620","Selina",2012-10-02,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/User-3737620/original/bfe2784a-b435-4ba2-8c80-b476150984cb.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-3737620/original/bfe2784a-b435-4ba2-8c80-b476150984cb.jpeg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Höngg",47.39616,8.50357,"Private room in rental unit","Private room",2,"1 shared bath",1,5,21,5,5,21,21,5,21,TRUE,2,2,2,2,2023-12-28,19,6,0,2020-06-28,2023-08-04,4.95,4.84,4.74,5,5,4.79,4.79,TRUE,1,0,1,0,0.45,100,92,94,94
43890786,"https://www.airbnb.com/rooms/43890786",20231227173841,2023-12-27,"city scrape","Serviced apartment in Zürich · ★4.86 · 3 bedrooms · 3 beds · 1.5 baths","https://a0.muscache.com/pictures/094342f7-a1d9-443e-8bbc-6b14053c065f.jpg",24506494,"https://www.airbnb.com/users/show/24506494","EMA House",2014-12-05,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/c978dfc1-cad7-4a22-9d90-c26cf369e57b.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/c978dfc1-cad7-4a22-9d90-c26cf369e57b.jpg?aki_policy=profile_x_medium",19,19,TRUE,TRUE,"Unterstrass",47.38302,8.54072,"Entire serviced apartment","Entire home/apt",6,"1.5 baths",3,2,1125,3,5,29,29,3.8,29,TRUE,12,39,66,288,2023-12-27,14,5,0,2020-09-15,2023-11-19,4.86,5,5,4.86,4.93,4.57,4.57,TRUE,19,19,0,0,0.35,100,92,394,65.6666666666667
44010554,"https://www.airbnb.com/rooms/44010554",20231227173841,2023-12-28,"city scrape","Rental unit in Zürich · ★5.0 · 2 bedrooms · 3 beds · 2 baths","https://a0.muscache.com/pictures/dddad989-5b96-4df0-b0c9-3b259f83b0bd.jpg",7188391,"https://www.airbnb.com/users/show/7188391","Mel",2013-06-29,"within an hour",TRUE,"https://a0.muscache.com/im/users/7188391/profile_pic/1439396725/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/7188391/profile_pic/1439396725/original.jpg?aki_policy=profile_x_medium",2,2,TRUE,TRUE,"Escher Wyss",47.38664,8.5148,"Entire rental unit","Entire home/apt",4,"2 baths",3,10,730,5,10,730,730,9.4,730,TRUE,26,56,76,84,2023-12-28,12,6,0,2022-03-21,2023-10-11,5,4.92,5,4.92,5,4.92,4.75,FALSE,1,1,0,0,0.56,100,97,279,69.75
44015667,"https://www.airbnb.com/rooms/44015667",20231227173841,2023-12-27,"city scrape","Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-44015667/original/6ded8d95-f657-4fe7-9969-7032a6120cbe.jpeg",40769593,"https://www.airbnb.com/users/show/40769593","Robin",2015-08-07,"within an hour",FALSE,"https://a0.muscache.com/im/users/40769593/profile_pic/1438945115/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/40769593/profile_pic/1438945115/original.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Gewerbeschule",47.38423,8.5276,"Entire rental unit","Entire home/apt",3,"1 bath",1,3,1125,3,3,1125,1125,3,1125,TRUE,6,6,6,6,2023-12-27,5,5,0,2023-05-07,2023-10-13,5,5,5,5,5,5,5,FALSE,1,1,0,0,0.64,100,89,150,50
44044459,"https://www.airbnb.com/rooms/44044459",20231227173841,2023-12-27,"city scrape","Rental unit in Zürich · ★5.0 · 2 bedrooms · 3 beds · 1 bath","https://a0.muscache.com/pictures/94d86d8f-1c46-4865-970a-3bf4e8e3c330.jpg",12886487,"https://www.airbnb.com/users/show/12886487","Stephanie",2014-03-07,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_x_medium",265,268,TRUE,TRUE,"Albisrieden",47.36782,8.49146,"Entire rental unit","Entire home/apt",5,"1 bath",3,1,1125,1,28,28,1125,18.9,425.8,TRUE,0,22,52,294,2023-12-27,4,2,0,2021-01-03,2023-11-25,5,3.75,4.25,4.75,4.5,4.5,4.25,TRUE,104,104,0,0,0.11,100,99,127,25.4
44057060,"https://www.airbnb.com/rooms/44057060",20231227173841,2023-12-27,"city scrape","Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 shared bath","https://a0.muscache.com/pictures/2c092e1c-696e-4fe1-b99b-b40e07eb592d.jpg",15059789,"https://www.airbnb.com/users/show/15059789","Carlo",2014-05-03,"within a day",TRUE,"https://a0.muscache.com/im/pictures/user/44cbf2ae-94a9-4dd5-89b9-9d1a03cbacc6.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/44cbf2ae-94a9-4dd5-89b9-9d1a03cbacc6.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Unterstrass",47.39058,8.54046,"Private room in rental unit","Private room",2,"1 shared bath",1,4,20,4,4,20,20,4,20,TRUE,29,59,89,89,2023-12-27,36,8,0,2020-07-12,2023-10-04,5,4.97,5,4.97,4.97,4.92,4.86,FALSE,1,0,1,0,0.85,100,56,99,99
44057622,"https://www.airbnb.com/rooms/44057622",20231227173841,2023-12-27,"city scrape","Rental unit in Zürich · ★5.0 · 1 bedroom · 2 beds · 1 bath","https://a0.muscache.com/pictures/prohost-api/Hosting-44057622/original/7da9bffa-8895-47f5-b11b-4a765e5c1d5d.jpeg",12886487,"https://www.airbnb.com/users/show/12886487","Stephanie",2014-03-07,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_x_medium",265,268,TRUE,TRUE,"Albisrieden",47.36752,8.49107,"Entire rental unit","Entire home/apt",3,"1 bath",2,1,1125,1,28,28,1125,16.6,512.5,TRUE,0,25,55,240,2023-12-27,4,0,0,2020-10-03,2022-07-03,5,4.75,5,5,5,4.75,4.5,TRUE,104,104,0,0,0.1,100,99,92,30.6666666666667
44057624,"https://www.airbnb.com/rooms/44057624",20231227173841,2023-12-27,"city scrape","Rental unit in Zürich · Studio · 2 beds · 1 bath","https://a0.muscache.com/pictures/prohost-api/Hosting-44057624/original/7e86631f-d431-4482-b68c-46fb2f965ccc.jpeg",12886487,"https://www.airbnb.com/users/show/12886487","Stephanie",2014-03-07,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_x_medium",265,268,TRUE,TRUE,"Albisrieden",47.36751,8.49186,"Entire rental unit","Entire home/apt",3,"1 bath",2,1,1125,1,28,28,1125,18.6,435.3,TRUE,0,0,26,273,2023-12-27,2,0,0,2021-07-11,2022-04-17,5,5,5,5,5,5,5,TRUE,104,104,0,0,0.07,100,99,89,29.6666666666667
