"id","listing_url","scrape_id","last_scraped","source","name","picture_url","host_id","host_url","host_name","host_since","host_response_time","host_is_superhost","host_thumbnail_url","host_picture_url","host_listings_count","host_total_listings_count","host_has_profile_pic","host_identity_verified","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bathrooms_text","beds","minimum_nights","maximum_nights","minimum_minimum_nights","maximum_minimum_nights","minimum_maximum_nights","maximum_maximum_nights","minimum_nights_avg_ntm","maximum_nights_avg_ntm","has_availability","availability_30","availability_60","availability_90","availability_365","calendar_last_scraped","number_of_reviews","number_of_reviews_ltm","number_of_reviews_l30d","first_review","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","calculated_host_listings_count","calculated_host_listings_count_entire_homes","calculated_host_listings_count_private_rooms","calculated_host_listings_count_shared_rooms","reviews_per_month","host_response_rate_in_percent","host_acceptance_rate_in_percent","price_per_person"
775934,"https://www.airbnb.com/rooms/775934",20231227030725,19718,"city scrape","Rental unit in Geneva · ★4.58 · 1 bedroom · 1 bed · 1.5 shared baths","https://a0.muscache.com/pictures/miso/Hosting-775934/original/aa7b97d4-2e4b-4aa5-b3bd-4d83aaff52d4.jpeg",3778243,"https://www.airbnb.com/users/show/3778243","Lucia",15619,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/31bed6f1-f509-49a2-872b-eb4eb328d977.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/31bed6f1-f509-49a2-872b-eb4eb328d977.jpg?aki_policy=profile_x_medium",4,12,TRUE,TRUE,"Commune de Genève",46.2116,6.12765,"Private room in rental unit","Private room",1,"1.5 shared baths",1,30,31,30,30,31,31,30,31,TRUE,0,0,0,0,19718,25,0,0,15807,18476,4.58,4.58,4.73,4.62,4.77,4.58,4.5,FALSE,4,1,3,0,0.19,100,100,56
800449,"https://www.airbnb.com/rooms/800449",20231227030725,19718,"city scrape","Loft in Geneva · ★4.88 · 4 bedrooms · 5 beds · 2 baths","https://a0.muscache.com/pictures/miso/Hosting-800449/original/69c33c35-199b-4977-9c1a-b8b57d5401fd.jpeg",4214439,"https://www.airbnb.com/users/show/4214439","Lucas",15666,"within a few hours",TRUE,"https://a0.muscache.com/im/pictures/user/64c5dfb2-c7b9-41df-b69b-dce2be382f12.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/64c5dfb2-c7b9-41df-b69b-dce2be382f12.jpg?aki_policy=profile_x_medium",4,5,TRUE,TRUE,"Commune de Genève",46.20442,6.12666,"Entire loft","Entire home/apt",6,"2 baths",5,3,40,3,3,40,40,3,40,TRUE,6,6,6,6,19718,24,0,0,15741,19216,4.88,4.96,5,4.87,4.92,4.65,4.65,FALSE,1,1,0,0,0.18,100,92,49.5
914760,"https://www.airbnb.com/rooms/914760",20231227030725,19718,"city scrape","Rental unit in Geneva · ★4.92 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/13382062/16ee2fe9_original.jpg",4910312,"https://www.airbnb.com/users/show/4910312","Claris",15735,"within a day",FALSE,"https://a0.muscache.com/im/users/4910312/profile_pic/1363092889/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/4910312/profile_pic/1363092889/original.jpg?aki_policy=profile_x_medium",5,6,TRUE,TRUE,"Commune de Genève",46.19201,6.15662,"Entire rental unit","Entire home/apt",4,"1 bath",1,7,365,7,7,365,365,7,365,TRUE,20,45,71,327,19718,13,2,0,15823,19504,4.92,4.92,4.85,4.62,4.69,4.92,4.62,FALSE,4,4,0,0,0.1,60,42,37.5
921964,"https://www.airbnb.com/rooms/921964",20231227030725,19718,"city scrape","Rental unit in Satigny · 1 bedroom · 2 beds · 1 shared bath","https://a0.muscache.com/pictures/d18e9503-7792-4f8f-a86e-53dcab44d664.jpg",2633427,"https://www.airbnb.com/users/show/2633427","Odrey",15505,"a few days or more",FALSE,"https://a0.muscache.com/im/pictures/user/f2f0db8e-9217-4574-ac97-743b1a9523de.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/f2f0db8e-9217-4574-ac97-743b1a9523de.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Satigny",46.21597,6.03816,"Private room in rental unit","Private room",1,"1 shared bath",2,1,1125,1,1,1125,1125,1,1125,TRUE,30,60,90,90,19718,2,0,0,16062,16578,5,4.5,5,5,5,4.5,5,FALSE,1,0,1,0,0.02,0,50,75
935428,"https://www.airbnb.com/rooms/935428",20231227030725,19718,"city scrape","Condo in Geneva · ★5.0 · 1 bedroom · 2 beds · 1 bath","https://a0.muscache.com/pictures/13794787/3c5a3079_original.jpg",4910312,"https://www.airbnb.com/users/show/4910312","Claris",15735,"within a day",FALSE,"https://a0.muscache.com/im/users/4910312/profile_pic/1363092889/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/4910312/profile_pic/1363092889/original.jpg?aki_policy=profile_x_medium",5,6,TRUE,TRUE,"Commune de Genève",46.19202,6.15335,"Entire condo","Entire home/apt",4,"1 bath",2,7,730,7,7,730,730,7,730,TRUE,4,4,4,209,19718,5,0,0,17510,19173,5,5,5,5,5,5,4.8,FALSE,4,4,0,0,0.07,60,42,35
952342,"https://www.airbnb.com/rooms/952342",20231227030725,19718,"city scrape","Rental unit in Meinier · ★4.92 · 2 bedrooms · 2 beds · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-952342/original/f67e70aa-4d8f-4f88-b1b9-1e1e9486fc14.jpeg",952440,"https://www.airbnb.com/users/show/952440","Dunja",15196,"within a day",FALSE,"https://a0.muscache.com/im/pictures/user/3fa23560-d1f7-4f3f-bbc1-78d6e7fa3fc0.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/3fa23560-d1f7-4f3f-bbc1-78d6e7fa3fc0.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Meinier",46.23633,6.21691,"Entire rental unit","Entire home/apt",4,"1 bath",2,3,30,3,3,30,30,3,30,TRUE,0,0,0,147,19718,12,0,0,15820,18095,4.92,4.75,4.75,4.92,4.92,4.75,4.83,FALSE,1,1,0,0,0.09,100,0,32.5
952395,"https://www.airbnb.com/rooms/952395",20231227030725,19718,"city scrape","Loft in Carouge · ★4.88 · 1 bedroom · 2 beds · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-952395/original/86803dd5-179e-427a-b774-272cae7b1a54.jpeg",4249323,"https://www.airbnb.com/users/show/4249323","SimIldik",15670,"within a few hours",FALSE,"https://a0.muscache.com/im/pictures/user/9e78a920-b778-42ce-80d8-628e8692065f.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/9e78a920-b778-42ce-80d8-628e8692065f.jpg?aki_policy=profile_x_medium",2,4,TRUE,TRUE,"Commune de Genève",46.18905,6.13824,"Entire loft","Entire home/apt",2,"1 bath",2,3,720,3,3,720,720,3,720,TRUE,20,34,34,212,19718,43,1,0,15949,19478,4.88,4.93,4.9,4.98,4.97,4.75,4.75,FALSE,2,2,0,0,0.34,100,75,93
963950,"https://www.airbnb.com/rooms/963950",20231227030725,19718,"city scrape","Home in Vernier · ★4.93 · 1 bedroom · 1 bed · 1 shared bath","https://a0.muscache.com/pictures/miso/Hosting-963950/original/6ed72aab-abe9-4c27-9a77-cc9c6c1cc7d8.jpeg",3927398,"https://www.airbnb.com/users/show/3927398","Monika",15633,"within a few hours",FALSE,"https://a0.muscache.com/im/users/3927398/profile_pic/1351242356/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/3927398/profile_pic/1351242356/original.jpg?aki_policy=profile_x_medium",1,2,TRUE,TRUE,"Vernier",46.2014,6.1042,"Private room in home","Private room",1,"1 shared bath",1,5,1125,5,5,1125,1125,5,1125,TRUE,19,49,79,354,19718,41,5,1,15771,19693,4.93,4.93,5,4.93,5,4.83,4.85,FALSE,1,0,1,0,0.31,100,100,80
1172184,"https://www.airbnb.com/rooms/1172184",20231227030725,19718,"previous scrape","Home in Chêne-Bourg · ★4.90 · 2 bedrooms · 2 beds · 1.5 baths","https://a0.muscache.com/pictures/df3f8c19-c2c4-430d-9864-68bebf818767.jpg",6417659,"https://www.airbnb.com/users/show/6417659","Beatrice",15841,"within a day",FALSE,"https://a0.muscache.com/im/users/6417659/profile_pic/1369484072/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/6417659/profile_pic/1369484072/original.jpg?aki_policy=profile_x_medium",2,3,TRUE,TRUE,"Chêne-Bourg",46.19198,6.19447,"Entire home","Entire home/apt",3,"1.5 baths",2,2,1125,2,2,1125,1125,2,1125,TRUE,23,53,83,358,19718,42,2,0,16195,19515,4.9,4.93,4.6,4.95,4.95,4.88,4.73,FALSE,1,1,0,0,0.36,60,58,66.6666666666667
1179787,"https://www.airbnb.com/rooms/1179787",20231227030725,19718,"city scrape","Rental unit in Geneva · ★4.85 · 1 bedroom · 1 bed · 1 private bath","https://a0.muscache.com/pictures/22421172/054d693e_original.jpg",6454455,"https://www.airbnb.com/users/show/6454455","Jean-Philippe & Xuong",15843,"within an hour",TRUE,"https://a0.muscache.com/im/users/6454455/profile_pic/1369692858/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/6454455/profile_pic/1369692858/original.jpg?aki_policy=profile_x_medium",2,2,TRUE,TRUE,"Commune de Genève",46.21005,6.14517,"Private room in rental unit","Private room",2,"1 private bath",1,3,14,3,3,14,14,3,14,TRUE,8,23,50,50,19718,638,45,3,15849,19703,4.85,4.92,4.92,4.95,4.96,4.9,4.78,FALSE,2,0,2,0,4.95,100,99,83
1192759,"https://www.airbnb.com/rooms/1192759",20231227030725,19718,"city scrape","Rental unit in Geneva · ★4.81 · 1 bedroom · 1 bed · 1 private bath","https://a0.muscache.com/pictures/9563b8bd-abc5-4a25-b5ef-ce2381d05a26.jpg",6454455,"https://www.airbnb.com/users/show/6454455","Jean-Philippe & Xuong",15843,"within an hour",TRUE,"https://a0.muscache.com/im/users/6454455/profile_pic/1369692858/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/6454455/profile_pic/1369692858/original.jpg?aki_policy=profile_x_medium",2,2,TRUE,TRUE,"Commune de Genève",46.20884,6.14587,"Private room in rental unit","Private room",2,"1 private bath",1,3,14,3,3,14,14,3,14,TRUE,12,39,69,69,19718,619,49,4,15856,19708,4.81,4.85,4.91,4.93,4.93,4.9,4.76,TRUE,2,0,2,0,4.81,100,99,82
1273891,"https://www.airbnb.com/rooms/1273891",20231227030725,19718,"city scrape","Rental unit in Geneva · ★5.0 · 3 bedrooms · 3 beds · 2 baths","https://a0.muscache.com/pictures/9ff379ed-5d58-48dd-922f-b7f5955b785c.jpg",6934153,"https://www.airbnb.com/users/show/6934153","Ioan",15872,"within an hour",FALSE,"https://a0.muscache.com/im/users/6934153/profile_pic/1371368611/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/6934153/profile_pic/1371368611/original.jpg?aki_policy=profile_x_medium",2,5,TRUE,TRUE,"Commune de Genève",46.20698,6.16053,"Entire rental unit","Entire home/apt",5,"2 baths",3,7,20,7,7,20,20,7,20,TRUE,20,50,71,332,19718,11,3,0,16630,19580,5,5,4.82,4.82,4.91,5,4.82,FALSE,1,1,0,0,0.11,100,70,58
1298750,"https://www.airbnb.com/rooms/1298750",20231227030725,19718,"city scrape","Rental unit in Geneva · ★4.70 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/e6791693-f970-452f-b4d6-ff1e820c32ce.jpg",7060260,"https://www.airbnb.com/users/show/7060260","Mauro",15879,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/a41bd7e4-6efc-4964-89fb-754a5d1b8b4f.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/a41bd7e4-6efc-4964-89fb-754a5d1b8b4f.jpg?aki_policy=profile_x_medium",1,8,TRUE,TRUE,"Commune de Genève",46.22591,6.13007,"Private room in rental unit","Private room",3,"1 bath",1,2,1125,2,2,1125,1125,2,1125,TRUE,10,38,68,332,19718,216,29,3,16043,19702,4.7,4.75,4.65,4.84,4.82,4.75,4.66,FALSE,1,0,1,0,1.76,100,79,99
1390100,"https://www.airbnb.com/rooms/1390100",20231227030725,19718,"city scrape","Rental unit in Geneva · ★4.60 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/20861394/97db6108_original.jpg",7517710,"https://www.airbnb.com/users/show/7517710","Luciana",15902,"within a day",FALSE,"https://a0.muscache.com/im/users/7517710/profile_pic/1373974753/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/7517710/profile_pic/1373974753/original.jpg?aki_policy=profile_x_medium",1,1,TRUE,FALSE,"Commune de Genève",46.18928,6.14318,"Entire rental unit","Entire home/apt",2,"1 bath",1,3,1125,3,3,1125,1125,3,1125,TRUE,12,18,19,275,19718,5,0,0,16134,18026,4.6,4.8,5,5,5,4.8,4.8,FALSE,1,1,0,0,0.04,67,33,45
1580057,"https://www.airbnb.com/rooms/1580057",20231227030725,19718,"city scrape","Rental unit in Geneva · 3 bedrooms · 6 beds · 2.5 baths","https://a0.muscache.com/pictures/5dbd5b79-7d40-491b-b646-7f7ad10c6cb5.jpg",2125029,"https://www.airbnb.com/users/show/2125029","Sonia",15442,"a few days or more",FALSE,"https://a0.muscache.com/im/users/2125029/profile_pic/1334250168/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/2125029/profile_pic/1334250168/original.jpg?aki_policy=profile_x_medium",1,15,TRUE,TRUE,"Commune de Genève",46.21275,6.15116,"Entire rental unit","Entire home/apt",6,"2.5 baths",6,14,700,14,14,700,700,14,700,TRUE,13,43,73,348,19718,1,0,0,17234,17234,5,5,5,5,5,4,4,FALSE,1,1,0,0,0.01,0,0,41.6666666666667
1702148,"https://www.airbnb.com/rooms/1702148",20231227030725,19718,"city scrape","Rental unit in Genève · ★4.57 · 1 bedroom · 2 beds · 1 bath","https://a0.muscache.com/pictures/3c0d6ee8-5fa4-4a1e-9be0-3d8921d7d6df.jpg",8985240,"https://www.airbnb.com/users/show/8985240","Rana",15970,"within a day",FALSE,"https://a0.muscache.com/im/pictures/user/ffd48166-d51e-4738-b652-1cf40df6e7c3.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/ffd48166-d51e-4738-b652-1cf40df6e7c3.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Commune de Genève",46.20426,6.16193,"Entire rental unit","Entire home/apt",1,"1 bath",2,60,1125,60,60,1125,1125,60,1125,TRUE,0,0,0,208,19718,50,0,0,16004,17212,4.57,4.23,4.7,4.81,4.86,4.7,4.37,FALSE,1,1,0,0,0.4,100,0,60
1706604,"https://www.airbnb.com/rooms/1706604",20231227030725,19718,"city scrape","Rental unit in Geneva · ★4.87 · 2 bedrooms · 2 beds · 1 bath","https://a0.muscache.com/pictures/24373080/e40a7efa_original.jpg",9005801,"https://www.airbnb.com/users/show/9005801","Christine",15971,"within an hour",TRUE,"https://a0.muscache.com/im/users/9005801/profile_pic/1380040842/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/9005801/profile_pic/1380040842/original.jpg?aki_policy=profile_x_medium",10,11,TRUE,TRUE,"Commune de Genève",46.20016,6.15691,"Entire rental unit","Entire home/apt",3,"1 bath",2,5,1125,5,5,1125,1125,5,1125,TRUE,0,0,0,0,19718,31,3,0,15985,19596,4.87,4.97,4.9,4.94,4.97,4.97,4.81,FALSE,9,9,0,0,0.25,100,81,83.3333333333333
1743571,"https://www.airbnb.com/rooms/1743571",20231227030725,19718,"city scrape","Rental unit in Geneva · ★4.78 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/f1d05b1f-36d9-48e7-bbc8-15492c5618a6.jpg",9178714,"https://www.airbnb.com/users/show/9178714","Jean",15980,"within a few hours",FALSE,"https://a0.muscache.com/im/users/9178714/profile_pic/1380702141/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/9178714/profile_pic/1380702141/original.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Commune de Genève",46.20454,6.15779,"Entire rental unit","Entire home/apt",2,"1 bath",1,2,32,2,2,32,32,2,32,TRUE,28,58,88,363,19718,64,2,0,16014,19682,4.78,4.79,4.76,4.9,4.87,4.92,4.73,FALSE,1,1,0,0,0.52,100,50,100
1933146,"https://www.airbnb.com/rooms/1933146",20231227030725,19718,"city scrape","Condo in Geneva · ★4.80 · 2 bedrooms · 3 beds · 1 bath","https://a0.muscache.com/pictures/26763014/6d421276_original.jpg",9005801,"https://www.airbnb.com/users/show/9005801","Christine",15971,"within an hour",TRUE,"https://a0.muscache.com/im/users/9005801/profile_pic/1380040842/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/9005801/profile_pic/1380040842/original.jpg?aki_policy=profile_x_medium",10,11,TRUE,TRUE,"Commune de Genève",46.20409,6.14667,"Entire condo","Entire home/apt",4,"1 bath",3,1,1125,1,1,1125,1125,1,1125,TRUE,19,44,73,308,19718,242,32,1,16052,19696,4.8,4.86,4.8,4.93,4.94,4.98,4.65,FALSE,9,9,0,0,1.98,100,81,85
1933255,"https://www.airbnb.com/rooms/1933255",20231227030725,19718,"city scrape","Rental unit in Geneva · ★4.84 · 3 bedrooms · 5 beds · 2 baths","https://a0.muscache.com/pictures/2146dcec-b85e-4675-b524-edc8f8c8596e.jpg",9005801,"https://www.airbnb.com/users/show/9005801","Christine",15971,"within an hour",TRUE,"https://a0.muscache.com/im/users/9005801/profile_pic/1380040842/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/9005801/profile_pic/1380040842/original.jpg?aki_policy=profile_x_medium",10,11,TRUE,TRUE,"Commune de Genève",46.20375,6.14667,"Entire rental unit","Entire home/apt",6,"2 baths",5,1,1125,1,1,1125,1125,1,1125,TRUE,0,0,0,0,19718,386,59,4,16056,19702,4.84,4.88,4.86,4.9,4.93,4.92,4.69,FALSE,9,9,0,0,3.16,100,81,65.8333333333333
1933385,"https://www.airbnb.com/rooms/1933385",20231227030725,19718,"city scrape","Rental unit in Geneva · ★4.82 · 2 bedrooms · 3 beds · 1 bath","https://a0.muscache.com/pictures/26765378/a6e6bfcf_original.jpg",9005801,"https://www.airbnb.com/users/show/9005801","Christine",15971,"within an hour",TRUE,"https://a0.muscache.com/im/users/9005801/profile_pic/1380040842/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/9005801/profile_pic/1380040842/original.jpg?aki_policy=profile_x_medium",10,11,TRUE,TRUE,"Commune de Genève",46.20266,6.14637,"Entire rental unit","Entire home/apt",4,"1 bath",3,1,1125,1,1,1125,1125,1,1125,TRUE,20,45,74,303,19718,270,53,2,16151,19701,4.82,4.91,4.81,4.94,4.96,4.95,4.68,FALSE,9,9,0,0,2.27,100,81,88
1933491,"https://www.airbnb.com/rooms/1933491",20231227030725,19718,"city scrape","Rental unit in Geneva · ★4.82 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/26766552/319d7750_original.jpg",9005801,"https://www.airbnb.com/users/show/9005801","Christine",15971,"within an hour",TRUE,"https://a0.muscache.com/im/users/9005801/profile_pic/1380040842/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/9005801/profile_pic/1380040842/original.jpg?aki_policy=profile_x_medium",10,11,TRUE,TRUE,"Commune de Genève",46.20429,6.14489,"Entire rental unit","Entire home/apt",2,"1 bath",1,1,1125,1,1,1125,1125,1,1125,TRUE,29,59,88,336,19718,95,20,1,16044,19694,4.82,4.8,4.84,4.97,4.97,4.96,4.71,FALSE,9,9,0,0,0.78,100,81,112.5
2026519,"https://www.airbnb.com/rooms/2026519",20231227030725,19718,"city scrape","Rental unit in Genève · ★4.40 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-2026519/original/f0d818d0-3a33-4b7a-9ca6-ff2e3e983986.jpeg",10409307,"https://www.airbnb.com/users/show/10409307","David",16042,"within a day",FALSE,"https://a0.muscache.com/im/pictures/user/5ce319c5-9fdd-4d30-9ec3-7fc16f7716df.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/5ce319c5-9fdd-4d30-9ec3-7fc16f7716df.jpg?aki_policy=profile_x_medium",29,29,TRUE,TRUE,"Commune de Genève",46.18939,6.14365,"Entire rental unit","Entire home/apt",2,"1 bath",1,90,1125,90,90,1125,1125,90,1125,TRUE,0,25,55,330,19718,5,0,0,16117,19161,4.4,4,4.6,4.4,4.4,4.6,4.2,FALSE,28,28,0,0,0.04,83,74,51
2168178,"https://www.airbnb.com/rooms/2168178",20231227030725,19718,"city scrape","Rental unit in Geneva · ★4.72 · Studio · 1 bed · 1 bath","https://a0.muscache.com/pictures/a66071c6-e3f2-471f-aafa-43f57e5f71ec.jpg",822228,"https://www.airbnb.com/users/show/822228","Gabriela",15170,"within a few hours",FALSE,"https://a0.muscache.com/im/users/822228/profile_pic/1389019730/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/822228/profile_pic/1389019730/original.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Commune de Genève",46.21461,6.14808,"Entire rental unit","Entire home/apt",2,"1 bath",1,3,1125,3,3,1125,1125,3,1125,TRUE,30,60,78,292,19718,237,35,1,16172,19699,4.72,4.76,4.86,4.82,4.76,4.87,4.63,FALSE,1,1,0,0,2,80,89,52.5
2336814,"https://www.airbnb.com/rooms/2336814",20231227030725,19718,"city scrape","Rental unit in Geneva · ★4.59 · Studio · 1 bed · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-2336814/original/59b6fee8-3d01-490b-bf03-b55390176d59.jpeg",9005801,"https://www.airbnb.com/users/show/9005801","Christine",15971,"within an hour",TRUE,"https://a0.muscache.com/im/users/9005801/profile_pic/1380040842/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/9005801/profile_pic/1380040842/original.jpg?aki_policy=profile_x_medium",10,11,TRUE,TRUE,"Commune de Genève",46.19987,6.15656,"Entire rental unit","Entire home/apt",1,"1 bath",1,7,365,7,7,365,365,7,365,TRUE,1,4,4,138,19718,18,2,0,16135,19676,4.59,4.67,4.67,4.67,4.89,4.94,4.5,FALSE,9,9,0,0,0.15,100,81,150
2350002,"https://www.airbnb.com/rooms/2350002",20231227030725,19718,"city scrape","Rental unit in Geneva · ★4.63 · 2 bedrooms · 2 beds · 1 bath","https://a0.muscache.com/pictures/d7607fcf-3641-4286-bda0-acae14187de7.jpg",11977942,"https://www.airbnb.com/users/show/11977942","Benedetta",16106,"within an hour",FALSE,"https://a0.muscache.com/im/users/11977942/profile_pic/1391713313/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/11977942/profile_pic/1391713313/original.jpg?aki_policy=profile_x_medium",2,2,TRUE,TRUE,"Commune de Genève",46.21358,6.14927,"Entire rental unit","Entire home/apt",4,"1 bath",2,1,1125,1,1,1125,1125,1,1125,TRUE,0,0,0,0,19718,217,60,5,16180,19715,4.63,4.7,4.33,4.83,4.75,4.77,4.54,FALSE,1,1,0,0,1.84,100,95,37.75
2415094,"https://www.airbnb.com/rooms/2415094",20231227030725,19718,"city scrape","Rental unit in Genève · ★4.83 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/32af0c19-0ece-4af3-a408-e7a41950c764.jpg",833313,"https://www.airbnb.com/users/show/833313","Andrew",15173,"within a few hours",TRUE,"https://a0.muscache.com/im/pictures/user/e0919a00-bf36-4faf-be0a-43054d63bda5.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/e0919a00-bf36-4faf-be0a-43054d63bda5.jpg?aki_policy=profile_x_medium",1,2,TRUE,TRUE,"Commune de Genève",46.21321,6.1351,"Entire rental unit","Entire home/apt",2,"1 bath",1,3,1125,3,3,1125,1125,3,1125,TRUE,10,11,19,19,19718,109,15,1,16158,19695,4.83,4.86,4.72,4.91,4.94,4.81,4.81,FALSE,1,1,0,0,0.92,100,70,61
2420928,"https://www.airbnb.com/rooms/2420928",20231227030725,19718,"city scrape","Condo in Genève · ★4.46 · 1 bedroom · 1 bed · 1 shared bath","https://a0.muscache.com/pictures/fb1e2337-a045-4ace-ae14-dbdf4cd712cb.jpg",12040075,"https://www.airbnb.com/users/show/12040075","Muni",16109,"within a few hours",FALSE,"https://a0.muscache.com/im/pictures/user/9e90ed69-6fb2-46a9-952d-0de0cfef0cb5.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/9e90ed69-6fb2-46a9-952d-0de0cfef0cb5.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Carouge",46.18977,6.13583,"Private room in condo","Private room",1,"1 shared bath",1,1,30,1,1,30,30,1,30,TRUE,30,60,90,90,19718,24,3,0,16253,19635,4.46,4.83,4.13,4.88,4.92,4.63,4.46,FALSE,1,0,1,0,0.21,90,13,49
2451175,"https://www.airbnb.com/rooms/2451175",20231227030725,19718,"city scrape","Home in Thônex · ★4.72 · 1 bedroom · 1 bed · 1 shared bath","https://a0.muscache.com/pictures/33116899/09b90386_original.jpg",12533197,"https://www.airbnb.com/users/show/12533197","Julien",16125,"within a few hours",FALSE,"https://a0.muscache.com/im/users/12533197/profile_pic/1394190641/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/12533197/profile_pic/1394190641/original.jpg?aki_policy=profile_x_medium",2,2,TRUE,TRUE,"Thônex",46.18688,6.19614,"Private room in home","Private room",1,"1 shared bath",1,30,360,30,30,360,360,30,360,TRUE,30,32,43,318,19718,19,2,1,16179,19706,4.72,4.84,5,4.79,4.74,4.42,4.63,FALSE,2,0,2,0,0.16,90,67,30
2510707,"https://www.airbnb.com/rooms/2510707",20231227030725,19718,"city scrape","Home in Vernier · ★4.85 · 1 bedroom · 1 bed · 1 shared bath","https://a0.muscache.com/pictures/miso/Hosting-2510707/original/27156d3e-b668-48ac-a657-59aad47940de.jpeg",12853341,"https://www.airbnb.com/users/show/12853341","Natascha",16135,"within a day",FALSE,"https://a0.muscache.com/im/pictures/user/37968026-9b16-49fc-a992-adcf4ae69506.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/37968026-9b16-49fc-a992-adcf4ae69506.jpg?aki_policy=profile_x_medium",2,2,TRUE,TRUE,"Vernier",46.1984,6.09361,"Private room in home","Private room",1,"1 shared bath",1,30,1125,30,30,1125,1125,30,1125,TRUE,0,0,0,116,19718,13,2,0,17008,19545,4.85,4.92,4.85,4.92,5,4.54,4.77,FALSE,2,0,2,0,0.14,100,89,80
2577285,"https://www.airbnb.com/rooms/2577285",20231227030725,19718,"city scrape","Condo in Geneva · ★4.77 · 3 bedrooms · 3 beds · 2 baths","https://a0.muscache.com/pictures/41288615/e8c0a1d8_original.jpg",10012541,"https://www.airbnb.com/users/show/10012541","Boris",16023,"within a day",TRUE,"https://a0.muscache.com/im/users/10012541/profile_pic/1402010449/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/10012541/profile_pic/1402010449/original.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Commune de Genève",46.20476,6.13651,"Entire condo","Entire home/apt",3,"2 baths",3,2,1125,2,2,1125,1125,2,1125,TRUE,10,25,43,90,19718,39,21,2,16246,19717,4.77,4.77,4.74,4.92,4.97,4.63,4.68,FALSE,1,1,0,0,0.34,100,78,40
