"id","listing_url","scrape_id","last_scraped","source","name","picture_url","host_id","host_url","host_name","host_since","host_response_time","host_is_superhost","host_thumbnail_url","host_picture_url","host_listings_count","host_total_listings_count","host_has_profile_pic","host_identity_verified","neighbourhood_group_cleansed","latitude","longitude","property_type","room_type","accommodates","bathrooms_text","beds","minimum_nights","maximum_nights","minimum_minimum_nights","maximum_minimum_nights","minimum_maximum_nights","maximum_maximum_nights","minimum_nights_avg_ntm","maximum_nights_avg_ntm","has_availability","availability_30","availability_60","availability_90","availability_365","calendar_last_scraped","number_of_reviews","number_of_reviews_ltm","number_of_reviews_l30d","first_review","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","calculated_host_listings_count","calculated_host_listings_count_entire_homes","calculated_host_listings_count_private_rooms","calculated_host_listings_count_shared_rooms","reviews_per_month","host_response_rate_in_percent","host_acceptance_rate_in_percent","price_in_usd"
14823254,"https://www.airbnb.com/rooms/14823254",20231227173841,19718,"city scrape","Rental unit in Zürich · ★4.86 · 2 bedrooms · 4 beds · 1 shared bath","https://a0.muscache.com/pictures/df1cac9b-dbc0-4d70-bea1-b82a0ff1f4cc.jpg",67421613,"https://www.airbnb.com/users/show/67421613","Jung Soo",16907,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/e8c40e09-8c18-4fb0-80bc-a535676ad23f.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/e8c40e09-8c18-4fb0-80bc-a535676ad23f.jpg?aki_policy=profile_x_medium",3,3,TRUE,TRUE,"Kreis 11",47.4076,8.54959,"Private room in rental unit","Private room",3,"1 shared bath",4,1,1125,1,1,1125,1125,1,1125,TRUE,4,11,13,13,19718,84,33,5,17060,19709,4.86,4.93,4.8,4.94,4.94,4.77,4.87,FALSE,3,1,2,0,0.95,100,99,57
14896152,"https://www.airbnb.com/rooms/14896152",20231227173841,19718,"city scrape","Serviced apartment in Zürich · ★4.62 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-14896152/original/83df0f10-b480-4917-8e4d-e7989bfc5ba4.jpeg",25291258,"https://www.airbnb.com/users/show/25291258","Delta Estates",16432,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/5b460397-2069-45b7-b8ca-18ec24ab1378.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/5b460397-2069-45b7-b8ca-18ec24ab1378.jpg?aki_policy=profile_x_medium",42,43,TRUE,TRUE,"Kreis 1",47.37031,8.54847,"Entire serviced apartment","Entire home/apt",1,"1 bath",1,5,1125,5,5,1125,1125,5,1125,TRUE,0,0,0,269,19718,37,4,0,17246,19627,4.62,4.84,4.59,4.89,4.95,4.97,4.43,FALSE,38,38,0,0,0.45,100,97,85
14921512,"https://www.airbnb.com/rooms/14921512",20231227173841,19719,"city scrape","Rental unit in Zürich · ★4.75 · 1 bedroom · 2 beds · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-14921512/original/f6907914-2c46-4b78-9fa6-fbef5241ac56.jpeg",23561865,"https://www.airbnb.com/users/show/23561865","Dimi",16384,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/User-23561865/original/5bed8aa2-199c-4ad9-9be9-0bd9f844662a.png?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-23561865/original/5bed8aa2-199c-4ad9-9be9-0bd9f844662a.png?aki_policy=profile_x_medium",63,134,TRUE,TRUE,"Kreis 8",47.3596,8.55853,"Entire rental unit","Entire home/apt",4,"1 bath",2,2,1125,2,2,1125,1125,2,1125,TRUE,21,26,26,26,19719,155,36,2,17054,19701,4.75,4.88,4.82,4.92,4.88,4.75,4.58,TRUE,61,61,0,0,1.74,100,99,163
15015809,"https://www.airbnb.com/rooms/15015809",20231227173841,19718,"city scrape","Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/1088b5b1-b851-44c8-9a5b-bd36b1f57d47.jpg",5470758,"https://www.airbnb.com/users/show/5470758","Branca",15779,"within a day",FALSE,"https://a0.muscache.com/im/pictures/user/2a376cd4-e46a-40cd-9b64-fb609d8301e6.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/2a376cd4-e46a-40cd-9b64-fb609d8301e6.jpg?aki_policy=profile_x_medium",2,2,TRUE,TRUE,"Kreis 6",47.37941,8.54469,"Private room in rental unit","Private room",1,"1 bath",1,2,4,3,3,4,4,3,4,TRUE,23,53,83,173,19718,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2,1,1,0,NA,100,0,220
15039385,"https://www.airbnb.com/rooms/15039385",20231227173841,19719,"city scrape","Rental unit in Zürich · ★4.50 · 1 bedroom · 2 beds · 1 bath","https://a0.muscache.com/pictures/4e05f447-25e8-4608-8ef1-1370bc879865.jpg",75558392,"https://www.airbnb.com/users/show/75558392","Filipa",16955,NA,FALSE,"https://a0.muscache.com/im/pictures/user/ce692551-7d34-4281-8cd7-f34344be48bc.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/ce692551-7d34-4281-8cd7-f34344be48bc.jpg?aki_policy=profile_x_medium",6,6,TRUE,TRUE,"Kreis 3",47.3664,8.52068,"Entire rental unit","Entire home/apt",3,"1 bath",2,1,30,1,2,1125,1125,1.1,1125,TRUE,28,58,88,259,19719,422,51,3,17067,19706,4.5,4.6,4.59,4.77,4.81,4.56,4.39,FALSE,5,5,0,0,4.77,NA,NA,102
15096070,"https://www.airbnb.com/rooms/15096070",20231227173841,19718,"city scrape","Rental unit in Zürich · ★4.80 · 1 bedroom · 1 bed · 1 shared bath","https://a0.muscache.com/pictures/e7e4b605-6ffc-45b0-adbc-946b30bb39cc.jpg",24528106,"https://www.airbnb.com/users/show/24528106","Nilmia",16409,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/c6e98e74-219d-414e-99e7-fca72d96e175.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/c6e98e74-219d-414e-99e7-fca72d96e175.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Kreis 10",47.391,8.53157,"Private room in rental unit","Private room",2,"1 shared bath",1,3,1125,1,3,1125,1125,2.7,1125,TRUE,13,24,46,46,19718,318,50,3,17403,19702,4.8,4.85,4.92,4.92,4.82,4.82,4.74,FALSE,1,0,1,0,4.12,100,99,86
15113006,"https://www.airbnb.com/rooms/15113006",20231227173841,19718,"city scrape","Rental unit in Zürich · ★4.90 · 1 bedroom · 1 bed · 2.5 shared baths","https://a0.muscache.com/pictures/467aed0e-1feb-489d-8c9d-c629fa00312c.jpg",25581442,"https://www.airbnb.com/users/show/25581442","Dan",16439,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/eeef48ef-4bc8-4e87-a07e-9d9eabaeb078.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/eeef48ef-4bc8-4e87-a07e-9d9eabaeb078.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Kreis 8",47.36048,8.55167,"Private room in rental unit","Private room",2,"2.5 shared baths",1,2,365,2,2,365,365,2,365,TRUE,11,25,55,55,19718,52,13,9,17167,19716,4.9,4.98,4.81,4.88,4.98,4.98,4.92,FALSE,1,0,1,0,0.61,100,100,69
15172572,"https://www.airbnb.com/rooms/15172572",20231227173841,19718,"city scrape","Rental unit in Zürich · ★4.94 · 2 bedrooms · 4 beds · 1 bath","https://a0.muscache.com/pictures/606e4f40-b66f-4b6d-b493-8c94cd538fbb.jpg",2361694,"https://www.airbnb.com/users/show/2361694","Petra",15473,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/d0c09047-5e2d-4fda-aa87-df41cbc2cb3c.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/d0c09047-5e2d-4fda-aa87-df41cbc2cb3c.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Kreis 3",47.36238,8.51631,"Entire rental unit","Entire home/apt",6,"1 bath",4,2,90,2,5,1125,1125,4.4,1125,TRUE,12,42,72,160,19718,178,52,3,17167,19713,4.94,4.95,4.92,4.95,4.97,4.91,4.83,TRUE,1,1,0,0,2.09,100,98,214
15250857,"https://www.airbnb.com/rooms/15250857",20231227173841,19719,"city scrape","Rental unit in Zürich · ★4.67 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/406ab314-d53a-4b5c-9038-5c0f9986cd41.jpg",90399530,"https://www.airbnb.com/users/show/90399530","Daniella",17030,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/1c8916b6-8a0f-4f78-9620-da3c49029531.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/1c8916b6-8a0f-4f78-9620-da3c49029531.jpg?aki_policy=profile_x_medium",21,29,TRUE,TRUE,"Kreis 3",47.35884,8.51727,"Entire rental unit","Entire home/apt",4,"1 bath",1,2,365,1,2,1125,1125,2,1125,TRUE,23,53,83,347,19719,21,2,0,17084,19492,4.67,4.71,4.57,4.86,4.86,4.52,4.48,TRUE,14,14,0,0,0.24,93,100,166
15253929,"https://www.airbnb.com/rooms/15253929",20231227173841,19718,"city scrape","Rental unit in Zürich · ★4.88 · 1 bedroom · 1 bed · 1 shared bath","https://a0.muscache.com/pictures/b0542c5c-867f-46ab-a76c-3a3e40f40ec1.jpg",73355613,"https://www.airbnb.com/users/show/73355613","Alessandra",16943,"within a day",TRUE,"https://a0.muscache.com/im/pictures/user/67b2fb3d-e2cd-44df-b9c5-2cf814f73fa4.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/67b2fb3d-e2cd-44df-b9c5-2cf814f73fa4.jpg?aki_policy=profile_x_medium",1,1,TRUE,FALSE,"Kreis 10",47.39451,8.52535,"Private room in rental unit","Private room",1,"1 shared bath",1,2,4,2,2,4,4,2,4,TRUE,6,14,42,42,19718,43,14,0,17339,19650,4.88,4.91,4.88,4.88,5,4.7,4.79,FALSE,1,0,1,0,0.54,100,81,66
15363618,"https://www.airbnb.com/rooms/15363618",20231227173841,19718,"city scrape","Guest suite in Zürich · ★4.94 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/798333f7-7e86-4446-beff-bb5436b43067.jpg",9220328,"https://www.airbnb.com/users/show/9220328","Duri",15982,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/9c752585-5226-40e7-bbd0-6ed8ad4675c5.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/9c752585-5226-40e7-bbd0-6ed8ad4675c5.jpg?aki_policy=profile_x_medium",3,3,TRUE,TRUE,"Kreis 6",47.391,8.5478,"Entire guest suite","Entire home/apt",2,"1 bath",1,3,1125,3,3,1125,1125,3,1125,TRUE,16,46,71,338,19718,94,21,1,17677,19696,4.94,4.93,4.95,4.94,4.93,4.96,4.85,FALSE,3,3,0,0,1.38,100,98,150
15372451,"https://www.airbnb.com/rooms/15372451",20231227173841,19718,"city scrape","Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/21d26b67-1fe4-4625-8770-9e716a025005.jpg",73087510,"https://www.airbnb.com/users/show/73087510","Heiner",16941,NA,FALSE,"https://a0.muscache.com/im/pictures/user/97c99405-9094-46fd-b9a4-ee5d417fee75.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/97c99405-9094-46fd-b9a4-ee5d417fee75.jpg?aki_policy=profile_x_medium",1,2,TRUE,TRUE,"Kreis 4",47.37504,8.52262,"Private room in rental unit","Private room",2,"1 bath",1,10,10,10,10,10,10,10,10,TRUE,23,53,83,84,19718,3,0,0,17091,17384,5,5,5,5,5,5,5,FALSE,1,0,1,0,0.03,NA,NA,377
15519676,"https://www.airbnb.com/rooms/15519676",20231227173841,19719,"city scrape","Rental unit in Zürich · ★4.61 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/6178d636-ed58-4783-8e8d-2eda4f74e32d.jpg",90399530,"https://www.airbnb.com/users/show/90399530","Daniella",17030,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/1c8916b6-8a0f-4f78-9620-da3c49029531.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/1c8916b6-8a0f-4f78-9620-da3c49029531.jpg?aki_policy=profile_x_medium",21,29,TRUE,TRUE,"Kreis 3",47.35835,8.51888,"Entire rental unit","Entire home/apt",4,"1 bath",1,2,1125,1,2,1125,1125,2,1125,TRUE,23,47,51,305,19719,18,0,0,17146,19225,4.61,4.5,4.67,5,4.94,4.56,4.44,TRUE,14,14,0,0,0.21,93,100,163
15541196,"https://www.airbnb.com/rooms/15541196",20231227173841,19718,"city scrape","Rental unit in Zürich · ★4.88 · 1 bedroom · 1 bed · 1 shared bath","https://a0.muscache.com/pictures/236532a9-6dfe-4a50-9c12-66a49accd96e.jpg",99991407,"https://www.airbnb.com/users/show/99991407","Gabi",17091,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/272bd242-3c8e-4b02-bdaa-7a70690dccbc.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/272bd242-3c8e-4b02-bdaa-7a70690dccbc.jpg?aki_policy=profile_x_medium",1,7,TRUE,TRUE,"Kreis 11",47.41728,8.54833,"Private room in rental unit","Private room",2,"1 shared bath",1,1,14,1,2,14,14,1.4,14,TRUE,0,13,37,42,19718,352,103,11,17105,19717,4.88,4.93,4.91,4.93,4.93,4.76,4.85,TRUE,1,0,1,0,4.04,100,99,32
15596713,"https://www.airbnb.com/rooms/15596713",20231227173841,19718,"city scrape","Rental unit in Zürich · ★4.64 · 1 bedroom · 2 beds · 1 bath","https://a0.muscache.com/pictures/e10e9abe-ff72-4787-879b-07f2a94ba931.jpg",12886487,"https://www.airbnb.com/users/show/12886487","Stephanie",16136,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_x_medium",265,268,TRUE,TRUE,"Kreis 4",47.37708,8.52348,"Entire rental unit","Entire home/apt",4,"1 bath",2,1,1125,1,2,2,1125,1.9,129.7,TRUE,5,35,65,331,19718,11,2,0,18595,19514,4.64,4.73,4.91,4.73,4.55,4.64,4.55,TRUE,104,104,0,0,0.29,100,99,167
15596845,"https://www.airbnb.com/rooms/15596845",20231227173841,19719,"previous scrape","Rental unit in Zürich · ★4.55 · 1 bedroom · 2 beds · 1 bath","https://a0.muscache.com/pictures/0bd4bd00-ee83-43fd-aa47-1524b8437ce6.jpg",12886487,"https://www.airbnb.com/users/show/12886487","Stephanie",16136,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_x_medium",265,268,TRUE,TRUE,"Kreis 4",47.37708,8.52348,"Entire rental unit","Entire home/apt",4,"1 bath",2,1,1125,1,1,1125,1125,1,1125,TRUE,0,0,0,0,19719,22,0,0,17305,18292,4.55,4.77,4.82,4.64,4.5,4.77,4.59,TRUE,104,104,0,0,0.27,100,99,167
15596933,"https://www.airbnb.com/rooms/15596933",20231227173841,19718,"city scrape","Rental unit in Zürich · ★4.62 · 1 bedroom · 2 beds · 1 bath","https://a0.muscache.com/pictures/52b11424-0bf2-4a59-8880-bf9bb946919a.jpg",12886487,"https://www.airbnb.com/users/show/12886487","Stephanie",16136,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_x_medium",265,268,TRUE,TRUE,"Kreis 4",47.37708,8.52348,"Entire rental unit","Entire home/apt",4,"1 bath",2,1,1125,1,2,2,1125,1.9,112.2,TRUE,10,40,70,339,19718,13,2,1,17244,19693,4.62,4.54,4.69,4.58,4.69,4.62,4.38,TRUE,104,104,0,0,0.16,100,99,167
15597068,"https://www.airbnb.com/rooms/15597068",20231227173841,19718,"city scrape","Rental unit in Zürich · ★4.68 · 2 bedrooms · 2 beds · 1 bath","https://a0.muscache.com/pictures/7669eb3e-89a2-4586-9ed8-5080cf29f4cb.jpg",12886487,"https://www.airbnb.com/users/show/12886487","Stephanie",16136,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_x_medium",265,268,TRUE,TRUE,"Kreis 4",47.37708,8.52348,"Entire rental unit","Entire home/apt",5,"1 bath",2,1,1125,1,2,2,1125,1.9,105,TRUE,20,48,78,341,19718,41,5,1,17126,19692,4.68,4.85,4.78,4.95,4.93,4.7,4.73,TRUE,104,104,0,0,0.47,100,99,168
15645106,"https://www.airbnb.com/rooms/15645106",20231227173841,19718,"city scrape","Rental unit in Zürich · 1 bedroom · 1 bed · 1 shared bath","https://a0.muscache.com/pictures/129d6471-14da-4323-b8c5-c6e75966f7cb.jpg",1773765,"https://www.airbnb.com/users/show/1773765","Serli",15389,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/6547e704-80e3-4b0f-bbb9-ed57f85e427e.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/6547e704-80e3-4b0f-bbb9-ed57f85e427e.jpg?aki_policy=profile_x_medium",1,1,TRUE,FALSE,"Kreis 4",47.37205,8.52887,"Private room in rental unit","Private room",1,"1 shared bath",1,3,1125,3,3,1125,1125,3,1125,TRUE,18,48,78,79,19718,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,0,1,0,NA,100,0,75
15653745,"https://www.airbnb.com/rooms/15653745",20231227173841,19718,"city scrape","Rental unit in Zürich · ★4.92 · 1 bedroom · 2 beds · 1 bath","https://a0.muscache.com/pictures/d3861949-8acc-4120-861d-cadcd34db851.jpg",12886487,"https://www.airbnb.com/users/show/12886487","Stephanie",16136,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_x_medium",265,268,TRUE,TRUE,"Kreis 11",47.40802,8.54762,"Entire rental unit","Entire home/apt",4,"1 bath",2,1,1125,1,28,2,1125,18.7,350.7,TRUE,22,28,52,297,19718,13,1,0,17199,19661,4.92,4.92,4.92,4.92,5,4.85,4.69,TRUE,104,104,0,0,0.15,100,99,98
15654684,"https://www.airbnb.com/rooms/15654684",20231227173841,19718,"city scrape","Rental unit in Zürich · ★4.33 · 1 bedroom · 2 beds · 1 bath","https://a0.muscache.com/pictures/15f1d07e-03b5-4529-97a9-0c0a5b1431d6.jpg",12886487,"https://www.airbnb.com/users/show/12886487","Stephanie",16136,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_x_medium",265,268,TRUE,TRUE,"Kreis 11",47.40802,8.54762,"Entire rental unit","Entire home/apt",4,"1 bath",2,1,1125,1,28,73,1125,9.1,808.2,TRUE,0,0,0,117,19718,3,0,0,18345,19172,4.33,4.67,4.67,4.33,5,5,4.33,TRUE,104,104,0,0,0.07,100,99,98
15672687,"https://www.airbnb.com/rooms/15672687",20231227173841,19718,"city scrape","Rental unit in Zürich · 1 bedroom · 2 beds · 1 bath","https://a0.muscache.com/pictures/a579ac3c-34b8-43fc-a652-9467044bd8cd.jpg",12886487,"https://www.airbnb.com/users/show/12886487","Stephanie",16136,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_x_medium",265,268,TRUE,TRUE,"Kreis 11",47.40802,8.54762,"Entire rental unit","Entire home/apt",4,"1 bath",2,1,1125,1,28,28,1125,18.4,445.8,TRUE,0,0,24,271,19718,2,0,0,18285,18462,5,4.5,5,5,5,5,4.5,TRUE,104,104,0,0,0.04,100,99,92
15673613,"https://www.airbnb.com/rooms/15673613",20231227173841,19718,"city scrape","Rental unit in Zürich · ★4.75 · 1 bedroom · 2 beds · 1 bath","https://a0.muscache.com/pictures/c9da86d6-c44f-4fc7-9813-d7e4c0357ae0.jpg",12886487,"https://www.airbnb.com/users/show/12886487","Stephanie",16136,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_x_medium",265,268,TRUE,TRUE,"Kreis 11",47.40802,8.54762,"Entire rental unit","Entire home/apt",4,"1 bath",2,1,1125,1,28,2,1125,18.6,350.8,TRUE,23,29,53,299,19718,4,0,0,18266,19081,4.75,5,4.25,5,5,5,4.75,TRUE,104,104,0,0,0.08,100,99,92
15673758,"https://www.airbnb.com/rooms/15673758",20231227173841,19718,"city scrape","Rental unit in Zürich · 1 bedroom · 2 beds · 1 bath","https://a0.muscache.com/pictures/e51f9e41-4027-4340-b58c-98fd618fb35d.jpg",12886487,"https://www.airbnb.com/users/show/12886487","Stephanie",16136,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_x_medium",265,268,TRUE,TRUE,"Kreis 11",47.40802,8.54762,"Entire rental unit","Entire home/apt",4,"1 bath",2,1,1125,1,28,2,1125,22.7,191.7,TRUE,23,29,53,328,19718,2,1,0,19204,19646,5,4.5,5,4.5,5,4,4,TRUE,104,104,0,0,0.12,100,99,92
15673943,"https://www.airbnb.com/rooms/15673943",20231227173841,19718,"city scrape","Rental unit in Zürich · Studio · 1 bed · 1 bath","https://a0.muscache.com/pictures/6e4634f9-4e11-4418-8021-0eceb9307d34.jpg",12886487,"https://www.airbnb.com/users/show/12886487","Stephanie",16136,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_x_medium",265,268,TRUE,TRUE,"Kreis 11",47.40802,8.54762,"Entire rental unit","Entire home/apt",2,"1 bath",1,1,1125,1,28,2,1125,21.2,265.1,TRUE,20,50,53,326,19718,2,0,0,17744,18139,5,4.5,5,5,5,4.5,4.5,TRUE,104,104,0,0,0.03,100,99,83
15674116,"https://www.airbnb.com/rooms/15674116",20231227173841,19718,"city scrape","Rental unit in Zürich · ★4.67 · Studio · 1 bed · 1 bath","https://a0.muscache.com/pictures/28760d89-68a9-40cb-b77b-0f1958e281b9.jpg",12886487,"https://www.airbnb.com/users/show/12886487","Stephanie",16136,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_x_medium",265,268,TRUE,TRUE,"Kreis 11",47.40802,8.54762,"Entire rental unit","Entire home/apt",2,"1 bath",1,1,1125,1,28,73,1125,18.4,447.9,TRUE,0,0,0,240,19718,3,0,0,18014,18903,4.67,5,4.67,5,5,4.67,4.33,TRUE,104,104,0,0,0.05,100,99,83
15674393,"https://www.airbnb.com/rooms/15674393",20231227173841,19718,"city scrape","Rental unit in Zürich · ★4.75 · Studio · 1 bed · 1 bath","https://a0.muscache.com/pictures/dd93b936-a93d-4e0e-8487-bed77b8f3a19.jpg",12886487,"https://www.airbnb.com/users/show/12886487","Stephanie",16136,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_x_medium",265,268,TRUE,TRUE,"Kreis 11",47.40802,8.54762,"Entire rental unit","Entire home/apt",2,"1 bath",1,1,1125,1,28,2,1125,18.4,440.1,TRUE,2,4,5,245,19718,4,1,0,17727,19570,4.75,4.25,4.75,4.75,4.75,4.75,4.5,TRUE,104,104,0,0,0.06,100,99,83
15712965,"https://www.airbnb.com/rooms/15712965",20231227173841,19718,"city scrape","Rental unit in Zürich · ★3.50 · 1 bedroom · 2 beds · 1 bath","https://a0.muscache.com/pictures/prohost-api/Hosting-15712965/original/aaa30a73-548f-4120-bd41-27883bab2f50.jpeg",12886487,"https://www.airbnb.com/users/show/12886487","Stephanie",16136,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_x_medium",265,268,TRUE,TRUE,"Kreis 9",47.38645,8.50316,"Entire rental unit","Entire home/apt",4,"1 bath",2,1,1125,1,2,2,1125,1,1109.5,TRUE,3,6,6,6,19718,4,0,0,18167,19265,3.5,4,4,3.5,3.25,3.5,2.75,TRUE,104,104,0,0,0.08,100,99,91
15764019,"https://www.airbnb.com/rooms/15764019",20231227173841,19719,"previous scrape","Rental unit in Zürich · ★4.67 · 1 bedroom · 2 beds · 1 bath","https://a0.muscache.com/pictures/7200b095-2c60-47ce-901b-ef1fc75b5862.jpg",12886487,"https://www.airbnb.com/users/show/12886487","Stephanie",16136,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_x_medium",265,268,TRUE,TRUE,"Kreis 9",47.38645,8.50316,"Entire rental unit","Entire home/apt",3,"1 bath",2,1,1125,1,1,1125,1125,1,1125,TRUE,0,0,0,0,19719,3,0,0,17125,17836,4.67,5,5,5,5,4,4.67,TRUE,104,104,0,0,0.03,100,99,97
