id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
13621667,Duplex de 2 pièces avec jardin clôturé,55754643,Lili,Gros-de-Vaud,Montanaire,46.70225,6.7579,Entire home/apt,,5,17,2021-08-21,0.18,1,4,0,
13626452,Proximite de la ville dans un environnement nature,66708049,Bernard,Lausanne,Lausanne,46.52505,6.64617,Private room,58,1,0,,,1,179,0,
13630707,Valaisanne,76168849,Fabienne,Riviera-Pays-d'Enhaut,La Tour-de-Peilz,46.45649,6.86168,Private room,80,2,21,2022-08-23,0.22,1,363,0,
13638926,Beau studio près Lausanne 45m2,72419117,Yijen,Lavaux-Oron,Belmont-sur-Lausanne,46.5197092,6.6779188,Entire home/apt,,6,4,2023-11-15,0.62,1,0,4,
13646566,Nice Vibes flat for cool people,75181525,Myriam,Nyon,Perroy,46.46728,6.36174,Entire home/apt,,7,1,2016-07-16,0.01,1,0,0,
13648251,Jolie petite chambre à louer au coeur de Lausanne,53168614,Noémie,Lausanne,Lausanne,46.53012,6.6177,Private room,,7,0,,,1,0,0,
13648665,P'tit déj inclus - Plage de sable et rando à vélo,74998900,Suzanne,Jura-Nord vaudois,Yvonand,46.79814,6.74006,Private room,30,7,58,2022-12-31,0.69,1,69,0,
13649564,Chez Monique: chambre vue sur lac,79243264,Monique,Riviera-Pays-d'Enhaut,Montreux,46.43715,6.91325,Private room,110,1,302,2023-12-24,3.22,2,247,48,
13650129,"Chambre en atique ""vue sur lac""",79243264,Monique,Riviera-Pays-d'Enhaut,Montreux,46.43749,6.91437,Private room,100,1,208,2024-02-18,2.22,2,192,39,
13655054,La maison du bonheur,79314521,Alexia,Nyon,Commugny,46.32279,6.18111,Entire home/apt,,1,0,,,1,0,0,
13661950,Amazing view over the lake - 80m2 apartment,48597943,Katharina,Lavaux-Oron,Pully,46.51071,6.64922,Entire home/apt,,3,2,2016-09-09,0.02,1,0,0,
13686622,"Montreux break, 1 min from the lake",77430973,Andy,Riviera-Pays-d'Enhaut,Montreux,46.43963,6.90765,Entire home/apt,,2,2,2016-07-15,0.02,1,0,0,
13703113,Lovely Studio In The Historical Center,44329359,Vincent & Julien,Riviera-Pays-d'Enhaut,Montreux,46.4341,6.91725,Entire home/apt,144,1,133,2023-12-21,1.42,1,193,17,
13719451,Lovely apartment in Vevey,18732648,Maria,Riviera-Pays-d'Enhaut,Vevey,46.46175,6.84187,Entire home/apt,,1,1,2016-07-25,0.01,2,0,0,
13721323,Château d'Oex - Charming chalet - heart of village,16990554,Rossana-Alexandra,Riviera-Pays-d'Enhaut,Château-d'Oex,46.47125,7.13423,Entire home/apt,430,4,50,2024-03-03,0.55,2,339,8,
13726213,Location du 8 Juillet au 24 Août,80260511,Marina,Lausanne,Lausanne,46.53213,6.63926,Entire home/apt,,6,1,2016-08-02,0.01,1,0,0,
13726331,Amazing view - spacious apartment Lausanne,1361972,Barbara,Ouest lausannois,Renens (Vaud),46.52615,6.59463,Entire home/apt,,4,3,2020-10-13,0.06,1,0,0,
13744826,Appartement with a big mezzanine,32840864,Léa&Sam,Nyon,Nyon,46.38331,6.23271,Entire home/apt,,8,0,,,1,0,0,
13754266,"Joli studio en campagne, nature & piscine",39252715,Jérome,Gros-de-Vaud,Sullens,46.59528,6.567,Entire home/apt,124,2,34,2023-08-27,1.05,1,207,6,
13758246,Bellevue,79986624,Abel,Lavaux-Oron,Bourg-en-Lavaux,46.4983,6.7193,Private room,,1,279,2020-10-30,2.98,3,0,0,
13760340,12- Chambre indépendante pleine de charme,26466415,Pierre,Lausanne,Lausanne,46.56439,6.69849,Private room,,30,25,2021-06-17,0.30,10,50,0,
13766355,Furnished flat LA MOUETTE Montreux,80744624,Francoise,Riviera-Pays-d'Enhaut,Veytaux,46.42125,6.92527,Entire home/apt,,12,6,2022-07-16,0.09,3,0,0,
13774121,Modern room close to city center,66602647,Eric,Lausanne,Lausanne,46.52471,6.62072,Private room,,1,7,2016-08-26,0.08,1,0,0,
13776576,Chalet relax dans les hauts de Montreux,80844166,Cyril,Riviera-Pays-d'Enhaut,Montreux,46.4664,6.94854,Shared room,,2,0,,,1,0,0,
13778061,Chambre dans maison de campagne (1 ou 2 chambres),80884869,Raoul,Lavaux-Oron,Jorat-Mézières,46.60202,6.78285,Entire home/apt,90,7,0,,,2,87,0,
13783027,Lavaux terraced vineyards,79986624,Abel,Lavaux-Oron,Bourg-en-Lavaux,46.50122,6.7194,Private room,,1,287,2020-09-18,3.07,3,0,0,
13790868,"Chalet Balthazar 1 - Central Villars, Cosy+Parking",1405645,David,Aigle,Ollon,46.29621,7.05534,Entire home/apt,135,7,7,2023-01-15,0.14,5,262,0,
13791984,"Gorgeous, pet friendly, piste-side apartment",81053459,Simon,Aigle,Gryon,46.28817,7.08202,Entire home/apt,449,5,10,2023-01-07,0.11,1,313,0,
13793201,Nice flat near Montreux Jazz Festival !,66300410,Danielle,Aigle,Villeneuve (Vaud),46.3958,6.92522,Entire home/apt,82,3,160,2024-02-23,1.71,1,134,37,
13811982,Chambre à quelques pas du lac,6306536,Jimbo,Broye-Vully,Cudrefin,46.95572,7.01768,Private room,,4,8,2019-08-17,0.09,1,0,0,
13818490,Nice room in vevey,18732648,Maria,Riviera-Pays-d'Enhaut,Vevey,46.46208,6.83909,Private room,,1,0,,,2,0,0,
13819189,"Villa individuelle, terrasse et vue exceptionnelle",81403440,Gilles,Lausanne,Lausanne,46.5217,6.60653,Entire home/apt,,7,0,,,1,0,0,
13825554,Vue sur le Lac imprenable! Ouchy à 700m!,81484986,Isabelle,Lausanne,Lausanne,46.51604,6.63021,Entire home/apt,,4,0,,,1,0,0,
13840967,"Chalet la Montagne,chambre chez l'habitant",76517490,Zelda Et Geri,Riviera-Pays-d'Enhaut,Château-d'Oex,46.47161,7.13455,Private room,62,2,225,2024-03-04,2.41,1,200,32,
13844512,Chalet de Bois,81715581,Christophe,Aigle,Ormont-Dessus,46.34986,7.17399,Entire home/apt,131,4,70,2023-12-30,0.76,1,178,5,
13849721,logement en Campagne Vaudoise,80884869,Raoul,Lavaux-Oron,Jorat-Mézières,46.60296,6.78429,Private room,80,5,0,,,2,89,0,
13851571,Ideally Located  Room at City Center near LAK,62291275,Ammar,Lausanne,Lausanne,46.51665,6.62979,Private room,,1,0,,,1,0,0,
13853968,"180m2, villa, vue sur le lac",73966322,Nils,Ouest lausannois,Bussigny,46.55208,6.55771,Entire home/apt,,3,4,2020-12-31,0.05,1,0,0,
13904045,"Large, cosy and modern double bedroom near EPFL",82435368,Nathan,Ouest lausannois,Saint-Sulpice (Vaud),46.51086,6.55169,Private room,,14,1,2016-08-12,0.01,1,0,0,
13920107,Private room in Lausanne city center,82634018,Mark,Lausanne,Lausanne,46.52481,6.62048,Private room,,2,6,2018-09-10,0.07,2,0,0,
13931773,Modern 1 bdr apartment in the heart of Lausanne,1818785,Jeremie & Cristina,Lausanne,Lausanne,46.52517,6.63902,Entire home/apt,,2,0,,,1,0,0,
13933940,"Appartement à 1min à pied du LEB, grande chambre.",75353708,Augusta,Lausanne,Cheseaux-sur-Lausanne,46.58135,6.60601,Private room,70,1,3,2024-01-30,0.14,1,234,1,
13934173,"Comfy, affordable and cosy Appartment",1775431,Anila,Nyon,Gland,46.42335,6.27083,Entire home/apt,,1,0,,,1,0,0,
13939040,flat in the center with big garden,31080985,Pierre,Lausanne,Lausanne,46.52682,6.63168,Entire home/apt,99,2,260,2024-02-24,2.90,1,0,44,
13955995,"Vieux-College, stylish villageoise apartment.",83108824,Katherine And Mark,Nyon,Trélex,46.41314,6.20583,Entire home/apt,250,10,41,2023-12-17,0.66,1,156,3,
14003788,Panoramic Lake view,79986624,Abel,Lavaux-Oron,Bourg-en-Lavaux,46.49799,6.71819,Entire home/apt,,1,125,2020-11-22,1.35,3,0,0,
14004633,"Magnifique studio Dent du Midi avec cachet, balcon",2924373,Danièle,Aigle,Ollon,46.29168,7.05564,Entire home/apt,,2,4,2017-12-29,0.04,10,0,0,
14061559,"Magnifique chalet, à 15min de montreux et valais",84405753,Veronique,Aigle,Bex,46.24225,6.99342,Entire home/apt,,1,0,,,1,0,0,
14071215,Appartement roof top au centre avec vue sur le lac,39826879,Barbara,Lausanne,Lausanne,46.52205,6.64052,Entire home/apt,110,4,31,2024-02-29,0.38,1,80,11,
14072264,Chez Nathalie ( prix 2 personnes ) 200.- frs,61308151,Nathalie,Riviera-Pays-d'Enhaut,Rossinière,46.47059,7.08608,Private room,180,2,6,2021-12-30,0.09,2,178,0,
14150137,Cute apartment centrally located and 5 min to lake,60485692,Emily,Morges,Saint-Prex,46.47707,6.44326,Entire home/apt,,2,5,2016-10-30,0.05,1,0,0,
14236842,"Bristol,Villars-sur-Ollon,Studio Grand Chamossaire",2924373,Danièle,Aigle,Ollon,46.29452,7.05677,Entire home/apt,164,1,11,2023-02-04,0.13,10,262,0,
14237008,Petit Studio entier,79889178,Khaled,Ouest lausannois,Renens (Vaud),46.53875,6.58759,Entire home/apt,110,14,8,2024-02-05,0.28,1,69,6,
14246655,Appartement avec terrasse,31211719,Christopher,Riviera-Pays-d'Enhaut,Montreux,46.44641,6.90754,Private room,,2,7,2017-08-14,0.08,1,0,0,
14252836,"Appartement 4,5 pièces au centre ville de Vevey",22327838,Lorianne,Riviera-Pays-d'Enhaut,Vevey,46.46305,6.84414,Entire home/apt,176,4,8,2021-08-07,0.09,1,329,0,
14270796,"Appartement lumineux, calme, près du lac Léman",87001901,Berthe,Morges,Tolochenaz,46.50497,6.47734,Entire home/apt,100,6,19,2024-02-01,0.24,1,358,5,
14309825,Belle chambre avec vue dans propriété historique,87451812,Davide,Aigle,Leysin,46.34224,7.00534,Entire home/apt,44,7,43,2023-08-15,0.47,2,177,1,
14319721,Le Grand Chamois,87584010,Ingrid Rachel,Aigle,Ormont-Dessus,46.35141,7.16077,Entire home/apt,205,2,65,2024-02-24,0.72,2,299,9,
14330378,The rond-point,87708753,Floriane,Lausanne,Lausanne,46.51392,6.6279,Private room,,3,33,2023-08-27,0.36,2,0,2,
14366401,Studio Marilyn à Lutry la Conversion,13398746,Veronique,Lavaux-Oron,Lutry,46.51584,6.68794,Entire home/apt,62,15,6,2024-02-01,0.07,11,252,4,
14366935,Studio Chanel 1-2 personnes à Lutry belle vue lac,13398746,Veronique,Lavaux-Oron,Lutry,46.51595,6.68878,Entire home/apt,109,8,11,2023-10-29,0.12,11,0,3,
14367727,Studio Theresa à Lutry la Conversion,13398746,Veronique,Lavaux-Oron,Lutry,46.51459,6.68807,Entire home/apt,59,30,1,2017-05-19,0.01,11,3,0,
14423061,Chalet Le Refuge sur 3 étages à Gryon,88744492,Dominique,Aigle,Gryon,46.27523,7.05645,Entire home/apt,187,7,20,2024-02-25,0.22,1,349,1,
14424132,Cosy  loft with nice view on Leman lake,15374378,Stephane,Lausanne,Lausanne,46.51153,6.6257,Entire home/apt,92,5,63,2024-02-11,0.69,1,73,9,
14458882,"Spacious, Bright and Cosy Chalet, Garden",46143912,Philippe,Aigle,Gryon,46.27704,7.06649,Entire home/apt,750,5,13,2018-07-22,0.14,13,68,0,
14482319,Whole flat in the city / Appart entier en ville,26733288,Stefano,Lausanne,Lausanne,46.52918,6.61683,Entire home/apt,260,1,17,2017-04-09,0.18,1,89,0,
14559289,Joli studio avec entrée indépendante,87750859,Michele,Jura-Nord vaudois,Montagny-près-Yverdon,46.79311,6.6165,Entire home/apt,55,7,79,2024-02-25,0.86,1,161,6,
14572341,Новая студия с евроремонтом - сдаю,61453634,Alexey,Riviera-Pays-d'Enhaut,Montreux,46.43169,6.9119,Entire home/apt,86,60,3,2020-10-18,0.03,1,365,0,
14591063,Appartement à Montreux avec balcon face au lac,88371381,Estela,Riviera-Pays-d'Enhaut,Montreux,46.44068,6.8989,Entire home/apt,132,2,93,2023-12-10,1.07,1,277,9,
14621363,location pour marché de noël montreux,89263899,Michel,Riviera-Pays-d'Enhaut,Montreux,46.43443,6.90998,Private room,45,32,0,,,1,83,0,
14652626,Newly refurbished lake view apartment in St Prex,41941853,Marco,Morges,Saint-Prex,46.47998,6.45858,Entire home/apt,180,3,27,2023-09-08,0.33,2,362,3,
14661523,Charming room for 1 student or 1 adult (and child),87451812,Davide,Aigle,Leysin,46.34438,7.00477,Private room,40,7,13,2023-06-30,0.14,2,358,1,
14750748,Studio meublé avec place de parc,27203410,Maxime,Lausanne,Lausanne,46.52787,6.63187,Entire home/apt,95,5,79,2023-08-27,0.87,19,138,5,
14764543,Discover Lausanne & its countryside,61340658,Avgoustinos,Broye-Vully,Moudon,46.67272,6.80086,Private room,,1,28,2019-08-30,0.31,1,0,0,
14777694,Le Petit Chamois,87584010,Ingrid Rachel,Aigle,Ormont-Dessus,46.35291,7.161,Entire home/apt,160,2,54,2024-03-02,0.59,2,270,6,
14797497,Jolie chambre dans notre hôtel familial de Bahyse,92428147,Corinne,Riviera-Pays-d'Enhaut,Blonay,46.46673,6.89423,Private room,,1,2,2021-09-05,0.02,1,363,0,
14812267,"Appartement chaleureux, proximité EPFL, UNIL, ECAL",27955955,Rachel,Ouest lausannois,Crissier,46.54348,6.57722,Private room,,2,71,2020-10-13,0.78,1,0,0,
14871192,Beautiful apartment in Swiss mountains,93187136,Nic,Aigle,Ollon,46.2978,7.04825,Entire home/apt,250,7,6,2023-02-25,0.07,1,82,0,
14871846,Studio authentique en plein coeur du centre ville,10583015,Ronan,Lausanne,Lausanne,46.51996,6.63685,Entire home/apt,,1,0,,,1,0,0,
14880013,Heidi Chalet - Panoramic View - Modern Part,2770598,Moriya,Riviera-Pays-d'Enhaut,Rossinière,46.468682323454516,7.067323543838821,Entire home/apt,237,2,101,2023-09-17,1.14,29,335,5,
14888867,Chalet Alderaan,16952574,George And Carol,Aigle,Gryon,46.27883,7.07171,Entire home/apt,220,6,37,2023-12-29,0.42,2,82,3,
14907540,"Large family apartment, great view, Ski-in",93428162,Steven,Aigle,Leysin,46.34689,7.01509,Entire home/apt,189,4,26,2024-02-24,0.34,1,324,7,
14907710,Chalet Tetras,47090130,Philippe,Aigle,Ollon,46.31029,7.06263,Entire home/apt,528,7,2,2019-03-10,0.03,1,351,0,
14914845,"La Bercière Villars sur Ollon, the place to be",37469144,Laurence,Aigle,Ollon,46.3021,7.05483,Entire home/apt,220,7,2,2020-02-22,0.02,1,335,0,
14946299,"Montreux Holiday Home, modern villa with lake view",94046404,Guillaume,Riviera-Pays-d'Enhaut,Blonay,46.476063,6.893807,Entire home/apt,309,2,160,2024-03-03,1.81,1,283,27,
14987890,Le Slalom chalet avec une vue magnifique,94469989,Françoise Et Claude,Aigle,Ollon,46.28897,7.06233,Entire home/apt,123,2,78,2023-12-03,0.87,1,254,5,
14990089,Lake/lac/Lago,94491234,Cabral,Riviera-Pays-d'Enhaut,Montreux,46.44067,6.89438,Entire home/apt,,1,2,2017-07-16,0.02,1,0,0,
14996976,Beautiful flat in center of Nyon,91833692,Christa,Nyon,Nyon,46.38204,6.23881,Entire home/apt,225,6,50,2024-02-13,0.56,2,71,8,
15103314,"Appartement ""Le Jardin"" à Villars sur Ollon",95645423,Line,Aigle,Ollon,46.30041,7.04932,Entire home/apt,320,7,5,2022-03-27,0.10,2,288,0,
15120963,Le Petit Chalet - ski-in / ski-out private chalet,95831556,Richard,Aigle,Gryon,46.2884,7.08134,Entire home/apt,468,7,5,2022-02-19,0.06,1,345,0,
15155596,"Apartment+parking, quiet, transport to city center",96148287,Nadereh,Lavaux-Oron,Pully,46.52299,6.66866,Entire home/apt,73,15,10,2023-10-13,0.11,1,190,4,
15177381,Studio spacieux et confortable,26302035,Huguette,Morges,Echichens,46.5266,6.50248,Entire home/apt,65,30,13,2020-01-31,0.15,3,68,0,
15225361,Vue de montagne à 1384 m,15182641,Alexandra & Stephane,Aigle,Leysin,46.34756,7.01316,Entire home/apt,119,5,28,2024-03-02,0.55,1,165,6,
15232578,"""La Perrette"" near Montreux-Lausanne",96827938,Jean-Claude,Riviera-Pays-d'Enhaut,Jongny,46.48522,6.84395,Entire home/apt,124,3,216,2023-10-21,2.43,1,149,19,
15235159,Studio La Rigole / Green & Calm near Lausanne,16127861,Marcio,Lausanne,Epalinges,46.54465,6.6689,Entire home/apt,109,3,118,2023-12-27,1.30,1,113,8,
15278678,Chambre sur les toits de la vieille ville,97224583,Marina,Nyon,Nyon,46.38151,6.23845,Private room,60,2,19,2024-02-29,0.84,1,66,9,
15291580,"Chambres dans les vignes, vue magnifique",97349711,Guy-Louis,Lavaux-Oron,Rivaz,46.47854,6.77987,Private room,240,1,23,2023-08-06,0.28,2,363,2,
15293233,appartement dans maison typique avec vue magnifiqu,97349711,Guy-Louis,Lavaux-Oron,Rivaz,46.4775,6.77879,Entire home/apt,150,4,36,2023-12-14,0.44,2,288,5,
15299587,Chambre simple,33132655,Gina,Lausanne,Lausanne,46.52421,6.62889,Private room,74,1,89,2024-02-01,1.56,1,279,32,
15311545,Single room And double room available,97532354,Dan,Riviera-Pays-d'Enhaut,Montreux,46.45109,6.89369,Private room,,1,2,2018-07-08,0.02,2,0,0,
15317998,Proche de la gare,97593861,Nicole,Lausanne,Lausanne,46.51565,6.62899,Entire home/apt,,1,0,,,1,0,0,
15325516,A Cosy and comfortable double room.,97532354,Dan,Riviera-Pays-d'Enhaut,Montreux,46.45084,6.89185,Private room,,1,0,,,2,0,0,
15325664,"Appartement confortable, élégant, proche centre",52078931,Mariya,Lausanne,Lausanne,46.52625,6.61241,Entire home/apt,,7,10,2023-09-21,0.12,1,0,6,
15325859,Ferien-Appartement am Genfer See,97074377,Dorothea,Riviera-Pays-d'Enhaut,Montreux,46.4426,6.88999,Entire home/apt,80,10,31,2023-12-24,0.35,1,230,7,
15332475,"Bristol ""Massif du Mont Blanc"", avec balcon et vue",2924373,Danièle,Aigle,Ollon,46.29296,7.05635,Entire home/apt,187,2,5,2023-02-26,0.06,10,260,0,
15368871,Studio de charme au centre de Villars,98157236,Angélique,Aigle,Ollon,46.29249,7.05552,Entire home/apt,,1,65,2020-10-20,0.77,1,0,0,
15387083,"Marignac Ski in, ski out",87070465,Laurent,Aigle,Ollon,46.30704,7.06332,Entire home/apt,353,7,15,2024-02-17,0.17,1,364,1,
15390332,"Couette, Café & Massage",3637689,Coco,Aigle,Gryon,46.2853413,7.0761182,Private room,119,1,0,,,1,179,0,
15429569,Grande villa familiale à louer proche de Montreux,70301147,Eric,Riviera-Pays-d'Enhaut,Saint-Légier-La Chiésaz,46.46623,6.87552,Entire home/apt,,5,2,2017-07-29,0.02,1,0,0,
15450130,Appartement lumineux avec un grand balco,44993670,Taha,Ouest lausannois,Prilly,46.53071,6.60666,Private room,66,7,44,2023-07-14,0.55,1,90,1,
15457401,"Appartement "" La Tanière """,95645423,Line,Aigle,Ollon,46.29877,7.04985,Entire home/apt,420,7,32,2024-02-24,0.37,2,271,2,
15472171,Cosy Flat in the old town of St-Prex - 2nd Room,5892833,Raphael,Morges,Saint-Prex,46.47914,6.45941,Private room,,1,0,,,2,0,0,
15474165,Gorgeous lakeside appartment,15249506,Marie,Lausanne,Lausanne,46.50967,6.63856,Entire home/apt,,2,0,,,1,0,0,
15475120,Beau studio dans ancienne grange rénovée.,16380413,Laurent,Riviera-Pays-d'Enhaut,Montreux,46.45794,6.90311,Entire home/apt,90,2,144,2024-02-08,1.64,1,76,10,
15481651,Appartement lit double avec chambre et cuisine,58904075,Rafael,Morges,Préverenges,46.51782,6.51343,Entire home/apt,,1,16,2018-07-17,0.18,2,0,0,
15502391,Appartement charmant sur Léman,69219491,Alain,Morges,Echichens,46.52646,6.4985,Entire home/apt,120,3,14,2022-12-26,0.17,1,0,0,
15526205,"Belle chambre calme.Nice bedroom, private bathroom",40083644,Patricia,Lavaux-Oron,Chexbres,46.48627,6.77181,Private room,80,2,3,2017-10-29,0.04,1,363,0,
15526301,"Montreux:Stunning 2 Bedroom Apartment, Lake Geneva",57167505,Ruth,Riviera-Pays-d'Enhaut,Montreux,46.43943,6.90679,Entire home/apt,135,10,158,2024-01-07,1.83,2,240,5,
15528382,Apartment 200m from the train station,97147049,Ali,Lausanne,Lausanne,46.51679,6.62461,Entire home/apt,185,4,149,2023-12-21,1.66,2,269,5,
15530369,"Private room with kitchen, City center",59187344,Nasr,Lausanne,Lausanne,46.52053,6.62186,Private room,,1,185,2024-02-01,2.06,1,0,14,
15626919,Joli studio de vacances dans Domaine viticole,100735523,Anne,Morges,Villars-sous-Yens,46.51218,6.42862,Entire home/apt,80,3,63,2023-11-14,0.72,1,190,5,
15642226,Single room in a nice bright apartment.,23596483,Philippe,Lausanne,Lausanne,46.52734,6.6307,Private room,60,2,70,2020-03-13,0.78,1,255,0,
15643933,"Chalet contemporain,  avec sauna privatif",100924192,Lidia,Aigle,Gryon,46.282719,7.096167,Entire home/apt,295,6,7,2022-12-31,0.08,1,348,0,
15675361,Villa Kailla,46818419,Natalie,Riviera-Pays-d'Enhaut,Blonay,46.46396,6.88754,Entire home/apt,225,2,28,2020-07-06,0.34,1,0,0,
15675693,Small Apartment on the heights of Lausanne,99929091,Lina,Lausanne,Lausanne,46.52822,6.64654,Entire home/apt,,2,85,2020-02-03,0.99,1,0,0,
15727319,Daphné A 32,101615341,Melinda - Interhome Group,Aigle,Ollon,46.29857,7.05511,Entire home/apt,208,1,2,2023-06-05,0.12,130,253,1,
15727321,Gai Matin A 9,101615341,Melinda - Interhome Group,Aigle,Ollon,46.302029,7.042898,Entire home/apt,209,1,7,2023-08-16,0.14,130,303,2,
15727329,Grenat 35,101615341,Melinda - Interhome Group,Aigle,Ollon,46.29497,7.0613,Entire home/apt,243,1,2,2024-01-02,0.16,130,138,1,
15727334,Villars Soleil B15,101615341,Melinda - Interhome Group,Aigle,Ollon,46.298594,7.055857,Entire home/apt,205,1,10,2024-02-03,0.12,130,345,2,
15727336,Le Bristol C36,101615341,Melinda - Interhome Group,Aigle,Ollon,46.29252,7.05544,Entire home/apt,268,1,5,2023-12-23,0.06,130,324,1,
15727337,Le Bristol C54,101615341,Melinda - Interhome Group,Aigle,Ollon,46.29252,7.05544,Entire home/apt,352,1,2,2023-06-26,0.03,130,296,1,
15736440,Studio meublé Valentin,27203410,Maxime,Lausanne,Lausanne,46.52551,6.6311,Entire home/apt,95,5,53,2023-10-27,0.63,19,159,9,
15766462,"Cosy Apartment 2 BDR, Garden, Lake View",46143912,Philippe,Nyon,Gilly,46.45672,6.29525,Entire home/apt,130,3,63,2022-08-14,0.71,13,68,0,
15779010,Appartement duplex familial au pied des pistes !,7089563,Eloi,Aigle,Gryon,46.29168701171875,7.0969672203063965,Entire home/apt,100,6,6,2024-02-24,0.07,1,173,1,
15786965,"Comfortable, Bright, Fireplace, Ski-in, Ski-out",46143912,Philippe,Aigle,Ollon,46.30791,7.0597,Entire home/apt,,7,4,2019-03-09,0.05,13,0,0,
15934376,Studio à louer cœur de Lausanne,11537501,Chez,Lausanne,Lausanne,46.52621,6.62531,Entire home/apt,76,3,19,2023-09-17,0.25,1,69,1,
15954355,Appartement chaleureux,103538789,Gregory,Riviera-Pays-d'Enhaut,Montreux,46.451,6.88988,Private room,85,1,2,2017-07-09,0.02,1,173,0,
15962716,Cozy Chalet Rougemont-Gstaad,103663748,Nicoletta,Riviera-Pays-d'Enhaut,Rougemont,46.48846,7.21217,Entire home/apt,368,4,11,2024-01-03,0.13,1,177,1,
15981820,"Swiss chalet style apartment sleeps 6, near Gryon",8270505,Liz,Aigle,Gryon,46.28805,7.09843,Entire home/apt,140,4,69,2023-08-24,0.79,1,319,4,
15985340,Lovely private studio aparment,103865767,Hans,Ouest lausannois,Prilly,46.53095,6.60673,Entire home/apt,,2,0,,,1,0,0,
16006028,Spectacular views from this beautiful chalet,137368841,Margaret,Riviera-Pays-d'Enhaut,Château-d'Oex,46.47775,7.1301,Entire home/apt,450,7,1,2022-02-16,0.04,1,173,0,
16044920,BEL APPARTEMENT CENTRE ET PROCHE DE LA GARE,371783,Antonella,Nyon,Gland,46.42026,6.26189,Entire home/apt,,5,1,2016-12-16,0.01,1,0,0,
16049620,Chambre spacieuse et design près de l'EPFL,16007042,Carmen,Ouest lausannois,Chavannes-près-Renens,46.52812,6.57147,Private room,,2,10,2018-03-22,0.11,1,0,0,
16082829,Joli studio au coeur de la nature,102834582,Vincent,Jura-Nord vaudois,Ballaigues,46.73164,6.40843,Entire home/apt,,2,1,2019-06-15,0.02,1,0,0,
16092918,Charming flat with lake & alps view. Well located.,10836913,Ludmila,Lausanne,Lausanne,46.5146,6.62637,Entire home/apt,100,1,20,2023-12-29,0.23,1,18,7,
16097154,Apartment central location,104926626,Bernardita,Riviera-Pays-d'Enhaut,Vevey,46.46749,6.84176,Private room,,1,10,2017-02-07,0.11,1,0,0,
16119761,Les Bruyères 25,101615341,Melinda - Interhome Group,Aigle,Ollon,46.30131,7.04871,Entire home/apt,174,1,8,2024-02-17,0.09,130,269,3,
16119784,Grand Hôtel A18,101615341,Melinda - Interhome Group,Aigle,Ollon,46.299281,7.054658,Entire home/apt,264,1,1,2022-12-06,0.07,130,297,0,
16119830,Chalet Petit Pont,101615341,Melinda - Interhome Group,Aigle,Ollon,46.3011,7.06202,Entire home/apt,783,1,2,2021-05-16,0.03,130,192,0,
16119844,Ambassadeur 15,101615341,Melinda - Interhome Group,Aigle,Ollon,46.293045,7.055326,Entire home/apt,229,1,5,2024-02-28,0.06,130,256,3,
16119854,Grand-Pont 15,101615341,Melinda - Interhome Group,Aigle,Ollon,46.300199,7.051398,Entire home/apt,296,1,3,2022-12-31,0.05,130,247,0,
16119878,Le Bristol B11,101615341,Melinda - Interhome Group,Aigle,Ollon,46.29252,7.05544,Entire home/apt,200,1,5,2023-03-23,0.10,130,317,1,
16119887,Le Bristol A32,101615341,Melinda - Interhome Group,Aigle,Ollon,46.29252,7.05544,Entire home/apt,276,1,3,2022-03-26,0.06,130,111,0,
16119914,Résidence Le Bristol 14,101615341,Melinda - Interhome Group,Aigle,Ollon,46.29399,7.05618,Entire home/apt,237,1,5,2024-01-03,0.08,130,335,1,
16119920,Chalet Merymont,101615341,Melinda - Interhome Group,Aigle,Ollon,46.303118,7.052997,Entire home/apt,484,1,6,2023-06-18,0.21,130,277,2,
16119930,Le Bristol B42,101615341,Melinda - Interhome Group,Aigle,Ollon,46.29252,7.05544,Entire home/apt,209,1,0,,,130,324,0,
16119941,Rhodonite 24,101615341,Melinda - Interhome Group,Aigle,Ollon,46.29428,7.06313,Entire home/apt,327,1,1,2023-06-26,0.12,130,278,1,
16119950,Les Seracs 1,101615341,Melinda - Interhome Group,Aigle,Ollon,46.300626,7.054018,Entire home/apt,180,1,6,2020-03-07,0.09,130,283,0,
16119968,Le Bristol A38,101615341,Melinda - Interhome Group,Aigle,Ollon,46.29252,7.05544,Entire home/apt,191,1,1,2022-01-29,0.04,130,38,0,
16119987,Le Bristol A46,101615341,Melinda - Interhome Group,Aigle,Ollon,46.29252,7.05544,Entire home/apt,191,1,2,2023-02-05,0.08,130,363,0,
16120000,Les Girolles B14,101615341,Melinda - Interhome Group,Aigle,Ollon,46.293622,7.054301,Entire home/apt,114,1,9,2024-02-28,0.11,130,306,3,
16120046,Le Bristol A54,101615341,Melinda - Interhome Group,Aigle,Ollon,46.29252,7.05544,Entire home/apt,191,1,3,2024-03-02,0.05,130,307,1,
16120072,La Bercière 21,101615341,Melinda - Interhome Group,Aigle,Ollon,46.300563,7.056222,Entire home/apt,262,1,5,2023-07-22,0.08,130,287,2,
16158378,"Lausanne,Ouchy, grand appartement lumineux",8728816,Annick,Lausanne,Lausanne,46.50855,6.62561,Entire home/apt,,4,19,2023-12-30,0.22,1,11,6,
